log_id,user_id,fps_avg,memory_usage_mb,is_crash
f22df1a5-ef2e-4ea3-94ea-71f807705531,582e7f13-efbf-4db4-bb88-c0c48f45c8fc,31,210,0
5858d95c-c80a-4444-bc5d-38075224a102,3f1f5e78-9af7-466a-8b39-1da1f135a31a,37,849,0
2c6adfb6-a0b8-470e-bdb7-a2e8e969e61e,3f1f5e78-9af7-466a-8b39-1da1f135a31a,34,701,0
056d5924-c320-4806-8a00-6a578d704d32,15e5dd99-2f0a-4e49-8f4c-ff1ee7ac8a87,39,683,0
4d2e74f2-b691-4897-a4f6-722178144d3b,8439fb2a-0fa0-44a8-9cec-b7b8e5983809,31,864,0
e0ff5820-13cb-4701-8a84-9010f5640855,8439fb2a-0fa0-44a8-9cec-b7b8e5983809,40,628,0
9188dc82-52fb-4bf3-82b4-f6f92524b62b,8439fb2a-0fa0-44a8-9cec-b7b8e5983809,23,290,0
5940f7f5-ebaf-4e70-a785-1a19c587ea93,ce924f79-42a4-425e-b377-bcba8bb84f37,60,744,0
3b47f9c8-01e3-4110-9a31-09cb25293ce3,ce924f79-42a4-425e-b377-bcba8bb84f37,59,338,0
cdb2ad95-696f-4415-8412-e14c9114261b,07a7bec5-8e27-4d26-8651-af8e15e86a05,36,775,0
ed360d11-b85f-430b-9b63-670d7c948616,07a7bec5-8e27-4d26-8651-af8e15e86a05,22,388,0
02908a9b-40e6-4f8d-bcd8-dca518a74629,7f99fb5b-1e0d-44a2-90f8-da2c1bd98e00,32,722,0
835f541a-573d-4e9d-a6a6-aa461096bdd2,ec760fab-75ef-4062-9422-4053fbf09bf7,20,544,1
44bb4b9f-5ab2-49a7-bccf-9ee4576cc394,04b8a5ae-ee72-4db8-9dda-2e97d4b9343d,25,591,0
e63b048a-45bb-4a96-877e-88a6a4260d10,a356f6ac-813d-4810-9eb7-2cc64ee19686,55,332,0
e39213c7-f148-42be-80bb-ed8b8cce572e,a356f6ac-813d-4810-9eb7-2cc64ee19686,41,318,0
6959241d-8757-4787-9029-f2a93dc07125,f2f6e42e-9848-4001-bd3f-0ee6493230f2,50,588,1
3dc8cbf6-465f-40f2-9ac2-68f2227e3281,7f66e344-88b9-417c-b2a7-a3be61de6e47,27,218,0
2aee7ac6-4ebe-4d9c-acae-3b67370934c1,7f66e344-88b9-417c-b2a7-a3be61de6e47,26,251,0
004ad7e3-fd65-4b6c-bbc8-8780f5b97bea,3ab1296f-1b40-41cf-afe6-92089db9c9e0,57,361,0
55c49991-5893-4d90-9c1c-0853afbf4b39,ac3a7ace-ce8e-4544-afcc-0e5601755568,43,576,0
a1a04940-19ce-40a5-bb43-5ce7db8b059c,ac3a7ace-ce8e-4544-afcc-0e5601755568,46,884,0
5e0383f5-15b8-4356-a336-2a310e1b8541,bd4c7875-a791-4974-9e2e-8f4295fc67a4,33,747,0
2094633a-77f8-48f3-a2f3-28bc13f64344,1b1e033c-8cf0-4fcb-9268-060122ed61cc,59,657,0
575e018f-8da4-4120-bc3c-7ac5da55c251,1b1e033c-8cf0-4fcb-9268-060122ed61cc,31,339,0
cccebb82-73ae-424b-afb5-28da69fd9cc5,d2411b15-c3b5-4c74-97e0-17efe756efc9,29,853,0
bda5907a-51bf-47ac-8d22-f6abeb8b14e1,d2411b15-c3b5-4c74-97e0-17efe756efc9,39,756,0
2d648bad-66e1-434a-aac3-86648d6a09ab,4fe6b35b-df5b-4268-99ea-ac507b8202ad,58,356,0
a37c3de6-4eb5-403e-bafe-e653f8c2cc12,62ff900c-0c2f-43bf-a128-5f40a8f5294c,55,236,0
54fd06ef-2adb-462c-b840-bc4e66f2a8ea,62ff900c-0c2f-43bf-a128-5f40a8f5294c,22,344,0
371bf125-c19d-4f5c-8d28-ed82a561d480,698fa50b-1189-4824-b3c4-79aad328dff1,32,631,0
16e81fb0-cf11-487f-94e9-927d78306af1,698fa50b-1189-4824-b3c4-79aad328dff1,47,722,0
849043d0-de15-40fd-a3fe-384d02e8b0c3,76e4c24c-1f1d-49ff-ac0a-659de7aa09c0,34,658,0
e2022595-5153-4b0b-9afc-dac0bfd10368,1465ba9c-c410-4621-9664-fa1ed881e2fc,51,785,0
b83f8693-9f1b-408e-af88-f695bc6b5299,1465ba9c-c410-4621-9664-fa1ed881e2fc,37,253,0
a9281f38-4251-422e-8665-5fa7307f448d,1465ba9c-c410-4621-9664-fa1ed881e2fc,56,273,0
f7b717c9-78b9-45ed-8513-371cb752bb6c,3b46e52d-f000-4e70-b5ac-801068a3966e,54,512,0
7926746e-9e8e-4b64-9310-4df754f10941,3b46e52d-f000-4e70-b5ac-801068a3966e,33,397,0
0637aa3d-d55c-4832-b811-521776d2e91d,25803d1b-e1b7-4867-90b7-c93b1bbb80f5,57,310,0
8ebb5e4f-a16c-44ab-9c57-5ffe26bf8b39,dde2cec1-e74b-4721-98d3-b6b238dca578,37,484,1
3386a093-b729-4234-8949-c6151cc54738,dde2cec1-e74b-4721-98d3-b6b238dca578,21,653,0
9bea4c7a-b588-43d6-aeae-64b383132711,a95a2f77-6937-4f57-ab89-04d896f79419,31,632,0
5e8083bb-0a62-4f1c-bde0-92e724080106,a95a2f77-6937-4f57-ab89-04d896f79419,43,385,0
eb4d0382-3b78-4ef9-9213-b4b94044f379,3efa9ce5-f1de-4704-8042-d2f3900986c2,34,767,0
1abd365e-0bea-4c51-a163-650f283164c1,d58f375d-1612-467b-9588-63713e1eaf62,40,350,0
c1119ef4-6e28-4b92-a069-3de96554bb8f,c2992b15-5b9a-43f7-88c5-cb3d95baed0a,24,603,0
861994a6-8b6d-4a79-959a-22c01cc076a6,3dcb558d-0554-4829-9f9f-df01e324a357,29,788,1
60ff97a4-b0d7-4d4a-8b5c-ed44419c706f,3dcb558d-0554-4829-9f9f-df01e324a357,42,826,0
1da9da9f-7777-48f6-a3bc-75d3faffe495,4c8fecc3-9740-4ba6-bb83-022cc7319229,30,373,0
abbc6e03-e78d-41bb-945f-e5b4a3743ca8,490e4630-2975-4a4d-915f-f4e3f29fa1a3,53,382,0
265af232-0d7b-40c5-987c-298d427f95d9,f4c9c2de-187e-45a6-b463-f5fbbaf96830,29,805,0
b65a530a-7733-4fb8-a6cb-900044a50f9b,1baab67e-b838-406e-b385-da8dedd4af2f,28,223,0
74e2ec83-2dad-4f62-8357-f8843b6da103,1baab67e-b838-406e-b385-da8dedd4af2f,35,240,0
d3aa0f78-3ff1-4d40-8c0a-0d50c0584c83,7db422d6-4ee9-4770-a1fc-224e0f4f2159,22,792,0
93de1ee4-90df-4d07-b42f-5564159204fc,7db422d6-4ee9-4770-a1fc-224e0f4f2159,31,776,0
4f460ed0-11d1-4e36-b581-b61216ea3ce8,bcad8bc7-e105-4dcd-8a61-8a09c152a89b,22,359,0
548abd10-f900-4cd0-9898-5805f3ba2e5f,bcad8bc7-e105-4dcd-8a61-8a09c152a89b,56,649,0
3778f3da-0a05-40e1-bce5-83fb0f2d7cd5,db9ae425-9e23-4c9d-b00d-3d4c6a3a409e,39,594,0
c648e3e8-67b0-4fc3-b089-f41c27cbc1a5,107b69ee-87af-48a2-8366-ec9b34a9ffbc,25,359,0
aef8a43e-e880-41b3-b1f6-e8e885c174d9,bf1c9c53-3372-4995-8a9e-032c92c48541,44,276,0
c3546711-ec53-46c7-af72-22932061fe89,d166b379-f7fd-4dc9-8657-377282a84017,48,421,1
adea379a-8edc-4371-90df-70cf07f27b8e,e5e94eed-07f7-4d7e-a746-a8c4ba9e5569,52,391,0
8ef195d5-373d-4bd3-89ce-cf1109980f84,67a167cf-2bcd-4a14-9675-6587cd5b626c,46,447,0
b4f31bee-fb2c-46b5-a862-c64d5c73467c,67a167cf-2bcd-4a14-9675-6587cd5b626c,28,881,0
95b19cf4-2417-4d98-bc5e-b7f6f478c592,67a167cf-2bcd-4a14-9675-6587cd5b626c,38,334,0
ceff5f5c-9156-45e6-9275-a70c271e9cbd,b6d07226-2c20-4e86-af80-3bc4fa3ad904,56,442,0
50072937-ee34-4588-bf85-79dc3634cdd8,fa6646c7-3cc2-493b-93f8-02e395e6cb4b,25,771,0
d203d35a-94f0-444f-a3cf-610fd05f9b39,e063e8df-8b7f-44b6-a875-1c7e7f46a1d6,32,540,0
2998ef66-0a21-43be-ad87-9503305ea37c,321d8be8-f6df-414c-8b7f-d92258152c8b,54,364,0
8453c7e9-318d-422c-bb67-e5b209c5ab24,7169a364-2aeb-45d5-9b1c-eade443062f7,21,717,0
0be46bcb-3ff1-4a7d-b8f7-5d0a4aef3110,92ca3f78-e50e-49aa-9258-ac78941291f9,47,395,0
0289f484-5622-4fe3-ad12-81225f2a7029,92ca3f78-e50e-49aa-9258-ac78941291f9,24,672,0
51863223-a2ee-4d1f-b222-0cb7181312bb,d952ab14-f487-4442-acf7-b719c780a7a9,50,269,0
0b582225-e928-407c-ab52-fa78921803b0,a6867305-5d36-41f2-ac32-ad6f430ebbaf,40,790,0
b8c5f87f-14ae-4e10-b7c6-152358d7480a,35954487-c219-4b1b-ad07-66a802ab4239,24,699,0
45f3d452-30d2-475d-8bb7-e150bc632cc0,35954487-c219-4b1b-ad07-66a802ab4239,48,575,0
d34c5ce8-a7be-402e-907a-936ae336ef7b,8b22fc66-3194-489a-b075-d5b33d2acf92,28,206,0
374480c1-59c3-4bd9-afa5-db5675c0025f,8b22fc66-3194-489a-b075-d5b33d2acf92,54,606,0
1c886b3e-ee93-49b9-899b-2a5441e7d806,ace2eff6-ffa4-46bd-a1ac-5cef62871a1f,59,748,0
2dbc0167-8869-4aba-ba73-020aaaacd7eb,0caab7bc-353f-4320-be97-d2456f92aa50,56,288,0
d0d7e1a9-9d1c-4f8b-b758-34207fe41da2,b0ca3e86-d4c0-4872-9713-50670ff9c505,24,418,0
7c75d3cc-85ce-4b2f-a4ac-4898462c117c,1b02147d-ef9c-44ca-9dab-df351a031a1a,50,443,0
77e754b4-99a0-4945-a228-7d5cbba028f4,ac2afd15-1703-4952-9eaf-c156cbaac1aa,55,683,0
301b3299-725e-41ba-bb78-ee8903e99756,ac2afd15-1703-4952-9eaf-c156cbaac1aa,47,670,0
e2e95862-1603-4f79-8ff3-fa3bdb0ade8a,b504dd55-54e1-4ef0-9655-cc87e4b62e88,20,341,0
337323f3-62f3-4e02-b735-21d7939c16e1,8a51e013-24b1-453c-bb8c-4693529ab5d6,23,507,0
b66cc480-608d-412b-9eb8-ecf8a7142a51,8a51e013-24b1-453c-bb8c-4693529ab5d6,51,786,0
f1339984-07d3-44e7-b5d4-5c35722eea79,36d14bb8-d3c6-4072-8459-c6ee646836df,41,354,0
39443bc6-d812-4842-b3a7-f3ded5523fb8,92dbed83-0b73-457e-bff9-8e3b5fb71042,21,371,0
6263051a-8ea2-43dc-afb3-47ad9c84504e,92dbed83-0b73-457e-bff9-8e3b5fb71042,31,493,0
5d77dc23-959e-4cc2-8520-1d7e74f6955c,6ab36fd1-0faf-463f-ad99-f11be8bc02dc,31,308,0
0b2c968d-a90a-4c4b-8b22-3934718767a3,54878aff-e1b1-4095-a367-edc45e6b8ff7,39,309,0
cb7ff985-8068-480a-91ff-368fffa9b71e,54878aff-e1b1-4095-a367-edc45e6b8ff7,53,694,0
fc5514e9-f5a7-4faa-ab95-7257e520eda5,b6d959fb-b7d8-4042-b801-7a072cb3e960,46,717,0
91b4b747-dd02-46f9-8839-0c37767c46a5,15069989-53d9-4a8a-b77d-f2ce083e2813,39,467,0
6639c0a4-d5fa-420f-9237-1a37a2cf57d8,06661ae6-8a51-4102-907a-de5526503d7e,60,358,0
5b42280f-570b-4992-8155-cf7a35adb0ed,cb773120-3a83-4d72-ae08-12bcb33c3f6f,24,425,0
3de74a4a-e754-435e-ba40-aad8cca0eb84,4ecd31bc-16d2-4263-9bda-d466ac0cf7b0,42,325,0
8fe22855-8845-4ff7-889c-e84b660007b7,7155df5d-de16-46ba-8b29-d13ae62747e7,54,542,0
483e45c8-c2f3-4e7f-a4cb-9906436ae510,7155df5d-de16-46ba-8b29-d13ae62747e7,22,478,0
7f149701-4180-47bf-b749-c146b321f978,ff5734fe-ff30-4e82-8043-0b67cb3fc5c7,55,203,0
f8c26c4c-3285-43bc-beb4-a8ed7d431675,6b361b12-81f5-4f0b-b02f-1f84b545954b,48,710,0
051af038-52b4-40dc-856c-e9adb3ae6cb1,6b361b12-81f5-4f0b-b02f-1f84b545954b,37,230,0
ce7570a1-976d-48c9-9001-2dedeaa0f2e6,ef668083-76ee-445b-9871-6bf0e0fa0dd4,52,702,0
84595885-c997-45ea-bdb0-2a16028385be,bf3e6d19-d2c2-4c2c-b245-cba199ff0efb,35,574,0
bb6eebe7-4c6f-4962-bc8b-e4d97a89e039,bf3e6d19-d2c2-4c2c-b245-cba199ff0efb,58,738,0
e5f8bcd7-2f59-4100-ad42-8335c06c6619,94a2598f-6175-400d-b7c6-fd0353c10fb9,27,368,0
20552ca9-80d3-48e9-8de1-aa9cf958a1b6,b107352c-5f68-4a95-8974-20632e304c1f,45,262,0
cbacd238-f760-45d1-b385-4b744311e64e,7a26af45-77ce-4198-b44e-b285b3764b5f,32,865,0
d20a0a96-3fcd-4a7c-9292-341bb5bf8f6b,7a26af45-77ce-4198-b44e-b285b3764b5f,31,484,0
22602d4b-274c-4c64-bdab-0702730613d1,2077b37d-00d9-4c43-b023-4925d032269e,39,280,0
cdb27f79-5aef-40be-86c3-204df6ba293f,b899d4f8-d917-40d9-ba7a-a163dba27fcb,24,320,0
cfec27db-c435-4cb8-acef-b985d4659c40,c7609070-be6d-4e6d-9e97-4e437d2a4abc,23,530,0
8f91b0c7-b12c-4393-b577-718e1751b07d,90af1f75-e8d2-4ffc-9328-fda4e7689c95,32,779,0
e8ea3f62-3e16-4925-9d41-c3bd22913937,0187c758-6256-4240-9e18-f27edd507179,30,510,0
7ed1ace5-9ea5-4ee3-bd39-1499fc0f14e4,40be0866-81d7-4e3a-a9e5-0f024dc72206,26,477,0
ffb65e9b-5c5f-4f89-93ef-1318420c0c75,3d491253-a6fe-4fe1-ab1e-0934c0459469,25,294,0
4f823939-7c93-410d-9ffb-e1516202cc9b,234f2372-0cc2-48eb-ab8e-247c7b1cf0bc,21,318,0
56e92d58-5138-4d8d-bfae-410ed286b163,234f2372-0cc2-48eb-ab8e-247c7b1cf0bc,56,245,0
253b60e7-9df4-4e6a-93ff-41032604e2bd,2836c91d-1350-4bee-b5f9-7c15a2e2a1ee,51,269,0
024cc6bf-8839-46be-a450-586ab863abe1,809273b6-c92d-4903-a14d-ddd4263848c0,60,586,0
65e32a68-2ff3-4d7d-8aa9-638c1b45b11b,809273b6-c92d-4903-a14d-ddd4263848c0,27,212,0
89d7b3c8-23b5-4039-8b0b-099c15fc1e2f,0dc7dde6-2015-4ee8-85bc-576c433cc3d6,31,207,0
56e14937-3aa9-4cc2-97bd-b4902d6db93a,0dc7dde6-2015-4ee8-85bc-576c433cc3d6,46,749,0
ac1ede40-a33a-4d53-bfb9-3e6cb699544e,f0d44076-4fc2-4011-8a6b-1e7290c9db32,38,319,0
d605d138-afd6-4a2e-86ba-677b8f9c38a7,da20e7f4-5f57-4979-970d-0bd66c6d6dca,51,576,0
a8cdac2b-6ccf-4773-acd7-01e0bca60589,d74b3b82-2f22-45ba-8519-79d0d0c6ccbe,26,445,0
f559fd7e-9546-4a1b-8feb-d35f10e47d4f,b22957f1-cd5f-4376-a37e-ac8df1b4fe80,54,826,0
71c764c5-279c-4f40-b359-9b4c4e8420ba,2dd1b217-12d1-4562-9ee2-81727136c18c,50,215,0
165d24ea-406b-458a-bb93-91fb1a11eea3,d3155633-90c6-4542-a5fd-279f2d5031be,27,842,0
8cffdf43-4c89-44ce-9b39-7d872824e4e6,4f81a9c9-0936-45e1-a080-560e4c74eba8,23,624,0
6c8c0c2b-f723-4ea5-9d35-bcb6c2c0fcc6,8b670ffe-be04-489a-8946-5e069bb14ee4,53,640,0
46511c3d-618c-4cc0-95f3-11aaadf78f3f,4b6342bb-74a5-4986-b947-7daca211cc8a,26,305,0
7672c8a8-2271-4ff2-ae71-e4d154f8fa02,3f98d8bc-e8ba-461e-b87f-25e939b2a2b1,29,420,0
43f5e736-77c2-4c02-bb2f-087a0dab5261,57045dd7-f914-4418-bb7e-9165908d2706,43,851,0
4051f44f-38d6-4e69-94cb-4f6fcd02e18a,eba418d4-5f44-41ed-874b-0012c004254c,42,477,0
7dbf5fda-662d-490f-9a63-00680e7fb9c1,eba418d4-5f44-41ed-874b-0012c004254c,59,470,0
739da842-7d1d-418c-84ad-601437584ca4,853502ae-02c0-4c1a-ad05-88d64eee920c,29,249,0
7cfea28f-c1d3-4fad-9f59-39698629fe22,80062d7c-a720-4532-bce2-d61b8406533a,24,642,0
64a67878-5d66-4637-aca7-136602e0651c,213431f2-7ced-49f8-9432-18dce5e70448,40,378,1
1c93872d-4e32-42d3-b2b3-1c0448188fbf,4f2499fc-ac02-4ab2-9d21-d78536c77289,33,246,1
5e21bdf9-a265-4563-b34a-c6f61a449a03,4f2499fc-ac02-4ab2-9d21-d78536c77289,22,523,0
715d8faa-554b-4395-81ab-2e914152064b,194866c5-c5e1-490a-b2d2-5bfa1bc455f6,31,574,0
73e22cdc-7df4-47fa-81fd-584d3400300d,e472f2bd-717d-48a8-b025-264fee06de6c,31,766,0
c2d3e3d8-7d48-4b5a-adec-e0eb6d16c7f1,1f6599a1-73a0-4151-988e-e6f9df75fa08,46,821,0
3699c6c7-3eed-4827-89cf-2ae7bcb7ba03,ff4b0bd4-77f2-4797-9229-bf3d95ed0ac8,31,476,0
0dd9721d-9d2b-4732-b481-c8c7e3faffff,95598e22-f718-4005-aa67-eb07e0de94f7,59,586,0
e8964aa4-9efe-4def-87da-ef3afd3c0b7a,95598e22-f718-4005-aa67-eb07e0de94f7,59,342,0
aa85621c-a50e-4ba3-80cb-14f442d3f666,ed6cacaf-6f6d-4fe8-ae00-d4a1dc865261,53,471,0
f497373e-7ce0-496f-aaff-c5d83416da0a,ed6cacaf-6f6d-4fe8-ae00-d4a1dc865261,28,342,0
552a6c87-a603-48bd-b62e-ee9619d3c4af,47a1054a-51c7-49eb-a76e-ae473541b388,58,421,0
efd1db53-ef3e-4db3-a7c2-6f24b058ecb4,47a1054a-51c7-49eb-a76e-ae473541b388,47,309,0
8aa61c8d-3b59-4088-825b-7e73070707eb,d10a8431-e39a-4777-a962-f128b16f25a3,53,844,0
a9359f0f-6ec9-4814-90ad-51569c38ef8d,55f44a56-3c5b-4df8-aafe-4bc305173bec,47,868,0
dfdca0ef-d8a5-4473-80b0-e0a4459d1b49,55f44a56-3c5b-4df8-aafe-4bc305173bec,42,660,0
0e017fc4-8752-450b-b0da-a32a3c389a65,eb5a19ad-5d39-4c27-abba-54dd86e789b2,46,744,0
e7e88d21-79df-4a69-b5a1-a520e7129a5e,e1d9b6f1-6891-45bd-952f-916582af9cdb,22,896,0
109b4232-d6d0-4b17-96b0-2c168fc2d2ed,ec2b2d7a-68c1-4d42-8703-77fbb480dbf8,21,398,0
84ebf894-5326-4f8d-a036-412d75a82e2e,2f7382e7-6b0d-4932-bc2a-f367b676cf1c,40,703,0
2f2b35f2-cbe4-4202-9d69-24f9571bb2b9,2f7382e7-6b0d-4932-bc2a-f367b676cf1c,39,678,0
d2e3f2f2-d22c-43fe-9cc2-d4cdbbc93e89,5e644c08-8ba5-40d8-b9e3-1f2ac255c80f,58,204,0
ccc143f6-7f66-4e29-8824-0aaabb21b8f7,b7fd19cc-35d5-4bbd-a40d-177186209bcb,35,761,0
d668cf8b-286f-4fe4-969e-4c91803f2c2a,7265e370-05e0-46c5-8481-fab5a21c3261,52,694,0
40b7eae1-33d5-4c80-86e3-0dbc33d10af2,8995b444-4b6b-4e73-97f7-52cf0e0a94f0,27,216,0
02abbe96-507b-42d0-93a2-08e6a0b769f3,8995b444-4b6b-4e73-97f7-52cf0e0a94f0,40,461,0
c2644c0a-72d9-44fb-96e5-3282f018f2f5,1eaa427f-7987-4eb5-ba1b-c12a40c21978,35,292,0
07ecbe73-d318-41ed-bef5-cbf07dbfc1f0,85f7692a-818b-429d-99de-00c5fa888b64,47,752,0
8e13a0ed-b661-4dd9-86f8-7c1978b9a985,a6a424de-684c-4742-8215-595ce91cca77,37,780,0
42268002-13f2-4195-95e7-fdacd917c414,a6a424de-684c-4742-8215-595ce91cca77,20,277,0
76e223da-0d2e-48a2-9a36-63a17edda5ef,38144956-269e-4eb1-be41-554d65137ff8,45,635,0
6aceda4d-3fa8-4c1f-992f-9428525d67fc,55917704-e21c-4d8c-ba85-3b93e23accc2,55,247,0
9c94c45e-1c49-4af9-95f3-df4fc8ad8b64,55917704-e21c-4d8c-ba85-3b93e23accc2,46,702,0
671f0760-060d-4f48-8653-4463d0e50880,4c936965-0e4c-4139-9220-581673c6be1b,30,524,0
94cfcf9a-aed5-43a4-9914-b62a61717565,4c936965-0e4c-4139-9220-581673c6be1b,53,809,0
d2402370-3102-4347-be54-2eb9bd09107d,af1b8602-6c64-4740-87ef-f2d1b1e81d47,45,382,0
c69aeff8-8869-4917-9665-9d68fb14c3ce,abc6651b-9606-4811-933c-817d5d88e7bf,33,739,0
82114f20-29e7-4113-9884-526cff8361cf,abc6651b-9606-4811-933c-817d5d88e7bf,30,696,1
2d6ba9f3-0492-49a9-87d6-8821530a4f91,3ac72b1b-a8f7-4292-bad4-af621b596902,54,472,0
41f41eb6-b064-4a03-afbf-de0c685c3ab0,f1c07dd8-3617-4de1-9082-19f0ed664b68,49,780,0
8b0a2af8-fbce-4e94-aa80-3e2a5bf77e11,f1c07dd8-3617-4de1-9082-19f0ed664b68,57,277,0
4f68a322-1899-4141-9ffb-be9485f3558e,787654aa-4b7e-4c13-bc45-bf0f18cf0247,51,230,0
e3b3c7a4-a598-4909-84e7-0808367c8af7,787654aa-4b7e-4c13-bc45-bf0f18cf0247,46,679,0
f74fca8f-59f2-40d1-a4c0-9d10d8470abc,ed53d1e2-6941-4bf4-8caf-00eeb0f435c3,42,441,0
3c1f86c5-3114-4b70-b6d5-b543c1cebbfb,ecf1647f-798a-4c99-b78a-2cbfa3c2d40f,20,559,0
3ed259ba-01ed-4c4c-b0dd-544af4123b70,b2c1da0f-e073-4ae9-b82b-b56536005514,36,262,0
d49ee321-8c8a-4d4f-ae3e-c8ee77c4336f,baba29c2-3073-44d7-b33d-89cbae0e141c,29,426,0
412fb30c-95e2-4662-bb89-50c6a86a266b,433f12de-92a8-4641-93cf-0cddd4b991e5,49,534,0
0880f98e-8f0d-4360-87eb-0b44319c675f,ed571f82-b992-4dc2-be12-c43c5e3c7a4f,41,403,0
845bd0d7-c162-417b-81ae-f154bbc5d359,e3caf956-0a1f-4dc6-aacd-8ef9fcbdc77c,23,375,0
e5784061-7118-4225-b703-a1d8a028fe4c,b33b0eba-57ec-4e50-ba65-ff376b6135f1,41,443,0
3d6e772f-cdca-4928-9a17-66ff0af3cf0d,e52dc847-22e3-4cff-be13-a418b5bf6e38,47,282,0
148e20e9-92e6-4023-a947-cbad49191873,fb895395-0cea-467a-bedb-97ed0e451db1,35,657,0
d7c3e655-dcc0-499c-b9f6-1fd24390d7ff,fb895395-0cea-467a-bedb-97ed0e451db1,42,528,0
d4d7ec97-d1fb-4465-b7d7-762a72fc8b1d,376e41d6-f3e5-409c-9b47-ca88c60cd8c4,29,792,0
16dd4df8-ff05-45cc-9edf-1bb9657e0888,376e41d6-f3e5-409c-9b47-ca88c60cd8c4,56,264,0
572a1369-fe59-4395-95e9-408e1c1aab0e,a5d2f8cd-4625-452d-8885-609bc6268605,30,476,1
0fd91c3f-3a34-45a6-b7dd-28330ff0b666,a5d2f8cd-4625-452d-8885-609bc6268605,48,344,0
6fb5b98a-a54e-4b72-ad91-8ba80b06a419,79d5486c-ef70-423a-95d3-839cf596c793,35,883,0
da54af0c-26ea-4f72-b479-a3f5fe73014c,79d5486c-ef70-423a-95d3-839cf596c793,51,277,0
0978b8be-dd4e-4d0f-922c-94a51dfb9ac2,79d5486c-ef70-423a-95d3-839cf596c793,45,740,0
d7c4e66c-e6dc-4a13-9677-1e0ba1b05eb3,51acc0fe-c242-42e9-b25a-62053b8e32f0,23,652,0
0ab18bc9-0022-4f08-8522-5cceceb9259d,17a1902f-97a9-43e8-a4cd-680cc1143eb2,20,688,0
588a7aaf-361a-40f5-9744-248d160662c2,c4c41085-68a3-4b80-91cf-218587659c40,20,276,0
2cee885a-b47d-4ab9-9e6f-5bc59d522402,c4c41085-68a3-4b80-91cf-218587659c40,53,347,0
f8376cc3-1725-468b-8928-42b3eafaa33b,d7ee4bef-8896-4f11-a940-3369b33ac525,25,429,0
6fe4e10a-8257-4bce-8bb9-f4284ef11621,9aa6fed7-10c3-4131-9aa8-702466bc932c,25,612,0
dd47ad22-73d3-44d2-9449-361affc9a9ab,098293aa-c456-4947-93ac-f9cb3659aef6,58,491,0
8eefe283-2f73-4595-b50a-c4b2cf52bddf,098293aa-c456-4947-93ac-f9cb3659aef6,40,613,0
608c535a-daea-405a-8291-734cce4d57ba,f84ad0e9-64d7-4844-a484-55584c4aec07,57,396,0
7fcbf58c-5f64-42a4-a6ac-b28d934aef68,f84ad0e9-64d7-4844-a484-55584c4aec07,30,440,0
da11ea81-f147-41b0-95c1-f717f8d2145a,5fa541ec-193d-41b1-8b13-e454d15a4d7c,33,487,0
ee732b61-d616-4f03-91b0-f5f5d8b0951c,5aabf3f9-8584-4277-a425-802c3c5fe295,21,476,0
a8a88ee9-40e6-4fc6-bfb0-d4c8d9c442b0,5aabf3f9-8584-4277-a425-802c3c5fe295,39,344,0
1124eafd-3804-4c49-9af7-785a4aa5d30b,05d6ac8a-5add-4a2f-af7e-840ff451b33c,56,286,0
64aee4a1-d119-4a89-954d-bc854d01b233,d785b95a-bdec-47bf-add8-ca6dba80e1bd,21,855,0
97ce9950-eba9-4794-b168-50b995adc912,1cd6186f-03aa-4b02-af40-ece6cdff416d,58,825,0
c2515d5f-df9c-4372-9d46-c30dfdbec863,1cd6186f-03aa-4b02-af40-ece6cdff416d,32,896,0
1710aabe-5790-4b30-aa74-54574e289261,8a7dbec2-4599-48a9-b674-721b5e85d9af,44,443,1
95b4d4e8-ee4c-4189-b3f8-1a2e3f98303d,8a7dbec2-4599-48a9-b674-721b5e85d9af,60,205,0
4f8b10bc-92b7-431e-8e9b-3d3af14e38aa,8a7dbec2-4599-48a9-b674-721b5e85d9af,56,641,0
a176bfdb-b01f-4428-81bb-1add8d3ee453,983fa177-cccd-4b2f-b1a6-681ad68cb53a,37,832,0
c300be0b-82d0-4d5e-a4a5-0f2d75d074f2,7fe0c7f5-8020-4fcc-aa62-86809943ad4b,34,236,0
87bc50d5-c3b7-45c9-a8d8-433a1d870cdc,a9b837a0-04de-4c83-89e2-9686460b22b9,38,381,0
87e334a8-acf0-4446-890c-85b0237a3d09,62e677fb-0ac8-4885-999e-6cd21e2e722d,36,680,0
fbfe6758-4fb2-4ee6-9f25-31fc312506a1,0e51a17f-38ea-4c7f-b76e-8e2b3e8a0ad5,33,365,1
af36ca70-4c21-42ad-842e-8d01a1a84988,0e51a17f-38ea-4c7f-b76e-8e2b3e8a0ad5,29,339,0
3f7494b2-c151-4512-8325-482d2ae3879b,3765f019-a446-4579-a836-0d5e97c58841,37,355,0
de2f5dda-f6d5-4c06-9888-763224aa86a7,3765f019-a446-4579-a836-0d5e97c58841,51,255,0
3fc73307-6f4e-4f2a-8e60-1e0339c27cae,6c336e65-522f-43b8-a1b5-4819116515d5,54,799,0
5e4d1779-3664-483b-be14-a4e29fa74623,448cad5e-94a1-4164-976b-743f4ff30407,58,337,0
dea58543-b994-4abe-bfe4-078be6def8d4,448cad5e-94a1-4164-976b-743f4ff30407,34,432,0
f9f40284-35cc-49ac-96cf-e8cd3ee06f3b,448cad5e-94a1-4164-976b-743f4ff30407,49,588,0
