event_id,session_id,user_id,event_name,level_id,score,fail_reason
bbd9f89f-2798-4364-88a5-96044c82af0e,546f22d6-fcf0-4eec-b53f-8fd337daf70d,d2220e80-4bad-4253-8093-b2530a3527fa,level_complete,1,100,
12ce1cdb-556b-4f60-a78d-0ec44a57300a,b91460fe-dd1f-4e19-909f-87e25deb098d,d2220e80-4bad-4253-8093-b2530a3527fa,level_complete,8,800,
02813664-3a00-49fa-9bc5-94855230bc6d,befe4113-6734-4c66-a0db-f5b4b02021c0,0c76e912-b4e4-40f4-99a4-3359d6fdaa14,level_complete,6,600,
b22a9278-6103-402e-b512-3cba3bf2e3fd,55d01e23-3eed-4a17-9911-b2f9e2799b72,0c76e912-b4e4-40f4-99a4-3359d6fdaa14,level_fail,7,0,No lives left
a47d58d3-4686-4a30-8a3a-7ef46713aa77,e6372a11-2133-41cc-9863-7a5137943f25,e0e99344-a653-4fd3-9271-11cdde118899,level_complete,8,800,
a7b58cca-aff4-4555-9e15-9e9bdd53bbe6,f58329e6-b013-4df8-b7fc-4f5fadf558fa,419cd85f-501b-4ab7-8fc9-d9364ea84fa1,level_complete,3,300,
64a5afba-eb13-4950-b1de-14d531d8d229,10737cdb-f986-4ace-ae90-45dd70d438e4,9d17a1e4-7023-4650-a055-345b64f6acb7,level_complete,7,700,
b0bceabb-1597-4e1f-9a89-d92521768f3b,1bd72675-2254-440c-b657-e3839157fcdb,27fa5f74-0829-470e-82c6-546fc33d516a,level_complete,4,400,
bbc3fb25-ca7f-4449-954f-10bc379ed59d,ea1f2e51-b7ec-4948-a938-1859a29684fe,4c25a40e-ee78-435b-93d0-32fd26debae0,level_complete,4,400,
53beeb28-c76c-4d45-aa13-9e873fef406e,36c92fbb-455e-4fef-977b-6f7e750fa9cf,4c25a40e-ee78-435b-93d0-32fd26debae0,level_complete,3,300,
14e53bd3-1062-4d4d-99d6-477712d10478,038826a7-6133-44e7-aaf1-7a77b1851c96,d4ac3b95-b360-4aa8-8541-53db960606fd,level_complete,5,500,
24735808-2278-42d4-95d7-711093350b9a,b5a30122-b2e8-4403-9187-2815f85ad00c,d4ac3b95-b360-4aa8-8541-53db960606fd,level_fail,3,0,Out of time
78576c4a-73ea-4ee4-8c3b-c8c5ab42594e,e41fd181-37ac-442f-8af5-1a83f1f2e005,03a01166-cb14-4cc1-98ee-7347294be600,level_complete,10,1000,
d5e7f4cd-a05f-4302-9264-398b721fc61a,43a8394f-afe2-4f41-bfd7-d859ae0d159d,84a5ebd5-9c5c-40e7-bcf1-2cb3049e39b8,level_fail,3,0,Out of time
621b6d2b-9f2a-4c29-abad-4ad9f57eb250,6bfd8f05-dbde-485d-bff4-b68bf514a6ce,84a5ebd5-9c5c-40e7-bcf1-2cb3049e39b8,level_fail,10,0,Out of time
34fb8132-3744-4944-9b6c-7c0d787a2459,6f319694-f94e-4731-9fb5-c2cdcb370d17,e16683b3-c4a9-4b56-959f-0887df31c5fc,level_complete,2,200,
463d850f-ec00-4c19-a41d-81f8c1a92cd3,9b8cdb3a-4d2d-4d0f-b052-b547f1efdcb8,91b142ab-e127-4d0f-bb05-0360c9154294,level_complete,6,600,
84498172-1ac0-4c61-b53a-34bf567a5e4d,ae91420b-4d8f-494a-b2f3-2ad42e4d5832,59c2dd47-cf53-4acb-a25c-dfad0387453f,level_complete,8,800,
084a8e75-7eec-469a-a3cb-6d8fbd3258ff,6ad657ac-0b7d-4780-bdb9-f1d34079db2b,59c2dd47-cf53-4acb-a25c-dfad0387453f,level_fail,6,0,Out of time
9bb2f88f-50ed-4a4d-9cc9-db5c0b9e1f1a,3c934da0-d5c7-4ebd-9a02-1462a4f3754f,c35770e5-9eb0-4e8e-a52d-73b80b0f86b5,level_complete,2,200,
dbbd5dda-7336-4029-8bae-af7e07a9b041,f1c19e24-f2f2-4716-b624-d351e6ab4f78,c35770e5-9eb0-4e8e-a52d-73b80b0f86b5,level_fail,10,0,No lives left
10e9cc88-25e9-4193-bced-b9d645ed5317,5513bbfb-1352-4d88-bdfc-e0e09c0c4d0f,bb549b4b-5bee-48cd-9675-cde2061a1382,level_complete,6,600,
e31f2db4-bc26-4870-b2bb-9a84c74cc674,78e5d9a8-5505-41f1-ba45-e12d685b0433,362f1a24-55ee-4574-ad9e-7fc4c8c6fb7b,level_fail,4,0,No lives left
7c8010c8-e6b3-488b-a4c2-c0758d504465,8c63e9d9-0444-4e50-ba21-5a3895f07767,362f1a24-55ee-4574-ad9e-7fc4c8c6fb7b,level_fail,4,0,Out of time
742bef48-47d3-41e6-b970-7c0ea9c29688,26a593cc-81c4-4743-ae05-527f9e09ef87,933870c6-0498-400d-ab65-ae020f9936ea,level_complete,5,500,
0c062e21-c1ff-4a88-a29f-454aa198824d,09310ef3-0e0e-40c6-8d83-75d792ae6598,66e7a7bb-5a6a-4628-88cb-5da390374b46,level_complete,2,200,
8c8621bf-f701-487f-925c-e895b3b084c1,737e1758-0d0e-4d6f-bfff-264ef377d9b9,838320f5-fe36-4e72-8fc6-2d69efda43ab,level_complete,1,100,
9d7a3a11-5aca-440b-80fa-0a68f4d86122,7e6f6917-6a01-462d-9d8d-6c2037155133,838320f5-fe36-4e72-8fc6-2d69efda43ab,level_complete,6,600,
f3ec12cd-f02d-4d51-bbd3-157473c5bd9a,f3e4488f-212e-4d1e-9547-61c56e4a76f6,861a9647-cb22-4dda-861a-792a177c2178,level_complete,6,600,
c3681f0a-f74e-40f8-8e92-d10b11438031,ef4d2e0b-2959-4fca-8905-5cea7ddba09f,f7d4f183-60d2-433a-9379-d350b8c5cd53,level_complete,10,1000,
61ac6f5d-c4fc-4767-9b15-99ab2edd8915,a0c3072b-465a-4d06-8bcf-a016a1148afd,0f5a9cdf-739c-4389-87b6-2d15a5323ae2,level_complete,4,400,
b2c3b6f5-5e64-411e-88d4-b71e8cf0539a,840d11c5-d93f-4b76-ac02-f9ab3a57e468,a8833931-db2c-48e2-ba63-e5b2cbbdc533,level_complete,6,600,
22c395de-7bfc-4194-a249-dae906c8a709,48066eb8-43f5-4a79-9053-0991f256d7c8,99662f5e-ad56-43e4-9588-64a02b6cd82f,level_complete,7,700,
e0627f2f-2317-4792-8700-0bb72769a7bf,b4391c1a-17be-4241-9bdf-e8fc7ab87d45,cfbab628-d46c-4e0a-943a-fcd8204536ba,level_complete,5,500,
70921ba2-14be-42ef-bd21-1ccb22d5a03c,303d8d2c-6523-4873-a264-1d1966d59d80,940a3f5d-6d9c-4478-bab2-b333f8fd6d19,level_complete,1,100,
15ecc20d-0ce5-400a-83ce-9c6e058a85bf,fbf27cf1-7ab0-4392-85b1-ff6e7d0238a9,c2029bc9-1c75-4a97-a41e-a448c780cda1,level_complete,1,100,
9f6a2e0f-fa4a-4e22-af70-873b725b481b,8d99d324-993f-4eca-a948-c928b5aaff50,97e401ca-7251-41fa-9be6-2b94a6024d38,level_fail,5,0,No lives left
97126b88-0584-44e2-90a5-43c140425994,413d3e25-9e0b-4663-b561-f153778eadda,8e0d6d1f-dd4f-4a17-9c02-67389f4c4a3e,level_complete,9,900,
84a42899-bddc-499c-bd2b-29d4960bf27a,8e90f174-9f16-4ef3-bbec-b5440f2b2271,cb9dcb44-a551-42fb-b701-a3d2263f22f6,level_fail,5,0,Out of time
ed507433-582f-4b23-bcac-ac8c090c499e,23150dc8-4cc1-40ed-89f1-02be0473119d,924ff1ba-d46b-4f8a-9290-741db0b13eba,level_complete,4,400,
93686f52-7346-4f61-9199-8e27d5cd5b34,704dea94-c58b-42f7-9cac-d2c4df37f066,924ff1ba-d46b-4f8a-9290-741db0b13eba,level_complete,3,300,
06a4252d-be05-494a-991e-0c60d7a5af4c,eb1d1154-41f6-4391-a211-da8089b6b389,8f3a3f57-6300-43fe-b2a5-b70f983d678a,level_complete,1,100,
77bfc296-baa0-4a71-b1f3-1d0bb397838c,ce1c4067-eb71-4219-9966-804cacf3d797,4f1bc14e-13b8-486b-a31d-4f711190f8ed,level_fail,1,0,Out of time
307f3762-cdd3-463e-b797-c3004f0f81a7,13081197-53c3-4d06-ba0b-edc2966bb246,4f1bc14e-13b8-486b-a31d-4f711190f8ed,level_complete,10,1000,
4d8d4075-7ecf-435e-9969-7327ea87267c,fc653e5e-3bbd-4b0f-9984-e9a68cfd7645,c20807fc-7409-44b1-9b65-514ab8eff4e6,level_fail,6,0,No lives left
3835d696-3370-4713-9c1f-95dcd5ecb665,7a028b2f-581a-41c8-8740-7a6c7f09eaf4,f0824a5c-91b0-4191-ad7f-424d7f1c33b4,level_fail,3,0,Out of time
75ca1e1d-f49d-420b-997c-cbf31abb67f9,da91a33d-c79c-48a6-a1b2-bdbd856a5ca3,1ae73d5d-438d-49e6-ab69-c734b40e4531,level_fail,3,0,Out of time
7f6ee9df-8390-449a-a731-676b62d2d4aa,ef1d4ce1-997f-41e5-a338-bb89cf0de2d9,48cfd8da-cb1f-4768-8568-58c594b7845e,level_complete,3,300,
994373a8-4275-4b91-832b-68aa342a2391,5b430118-daaa-42dc-9973-af4f3db172f2,48cfd8da-cb1f-4768-8568-58c594b7845e,level_complete,2,200,
7c636939-b2dd-4d76-98d0-1e12df25b83e,25f0bf5a-0210-4660-8d69-11921309d2a6,44b31502-da2f-41f4-8120-7ea2722c1762,level_fail,6,0,No lives left
fdd3b808-539a-4846-8e1e-2ec178c9013d,8619f764-4de5-4907-ae4e-36d446fa05bc,44b31502-da2f-41f4-8120-7ea2722c1762,level_complete,10,1000,
6d421fda-e145-46e1-9f2a-9713f14d3f0d,62894aac-38d7-43e0-977c-fe227ea4aaf3,5857ec3d-41e3-43c9-a38d-0ccff331fa35,level_fail,8,0,No lives left
c073247a-ab5e-489a-9112-583b2ff55c1c,0d226f0d-c7ff-4917-9eb8-7496d9910183,b35c276c-38ff-4324-8163-4771dcdea1f8,level_complete,2,200,
0d23cc42-d5d8-4f13-995a-ddb921b25e2a,27cbc8e6-827b-43b8-aaec-76c28d42af92,d8513569-a6d6-4fe2-8fbf-0c7a201fba42,level_complete,5,500,
0080658a-cf98-4c7c-a3e4-596a225901cf,57c85880-e9e2-4f00-bb35-5a440ed59cb0,d8513569-a6d6-4fe2-8fbf-0c7a201fba42,level_complete,7,700,
38a6e0aa-fd6d-4165-9bad-b7b034bad9e1,ea50f903-3971-48b1-8404-3bbc52072b8a,d8513569-a6d6-4fe2-8fbf-0c7a201fba42,level_fail,2,0,Out of time
f63b4800-9c56-4dd1-9619-05e2fb9252dc,c63adace-95da-4267-b411-cc4fb77d4a2b,184c6470-53b3-49d5-a6e2-bb8870f25823,level_fail,4,0,No lives left
7b759bdd-c5ea-4b5d-b67e-a9c7c5ceeca8,4c9cfad2-0d5c-4542-a447-701dd33c884d,8cd55c6c-e0af-4883-903c-07ecbf064530,level_complete,9,900,
5b72dc2a-d985-4625-8076-5873a96c009a,fa990030-c541-4a22-b8f1-8d3554290983,8cd55c6c-e0af-4883-903c-07ecbf064530,level_complete,8,800,
640be1e3-c380-4866-8850-bc60dcdc1b79,a123efdb-2a73-40bc-8da0-a70ed5f348c6,841bab04-81ee-4222-9c8b-cd39c45dd0d8,level_complete,5,500,
1d9a0443-fdf2-4bc8-9db0-fa89359345c2,fcc3fa04-9521-4dba-b955-e8ed4a531d5d,f1c772c5-b8d2-4bd9-a43d-ad2e5c31c10c,level_complete,6,600,
ecf5117b-50c5-45b4-a055-ad75d89d1cb6,bdd40b39-ea25-4df1-98fe-383114b946cf,1f873c6f-a323-4bbb-811f-0cb74b3d2096,level_complete,6,600,
5189d1e9-18ae-46fc-86ed-01b99144ab4f,392e4e08-e4f4-48bf-a833-cb4d3e0eb413,1f873c6f-a323-4bbb-811f-0cb74b3d2096,level_fail,6,0,No lives left
cbc1c81e-21c6-4ae2-9dbe-6bdc6baee530,d001e0e4-16ed-4158-b523-adf08cb456f1,1f873c6f-a323-4bbb-811f-0cb74b3d2096,level_complete,3,300,
eb759537-9da9-44af-a038-602f1e7217dd,f0dcd356-724a-4b24-9030-414e855436ff,aa22e04a-ea52-4998-8ed7-fa03ea1e2511,level_fail,1,0,No lives left
36960a65-ed7f-4b51-9168-c040454f4025,79314246-12c1-456d-b476-fe1470e72422,3250a94c-4e91-4f91-b125-584d6bc24ea3,level_complete,2,200,
998bbc83-1393-4303-a6f2-cb09792c492b,c986453b-4c19-42d5-8259-7908c23ff21b,3250a94c-4e91-4f91-b125-584d6bc24ea3,level_complete,5,500,
8f083feb-8f7a-444e-9781-289e83cdbfbc,501e9e30-a886-4715-9cba-2348dd1bf219,3250a94c-4e91-4f91-b125-584d6bc24ea3,level_complete,10,1000,
063f6530-fc1c-4216-a938-d7a828a533d0,5802a1e7-2779-4985-8a0b-86c1cbe73f08,dc5d45f5-c4fb-4d4f-b115-5a6096637b2f,level_complete,2,200,
50c4533c-2b99-44a8-a2a5-49471558bf8a,f9bc7a25-136c-438a-83bf-65b4a640fb51,bdc2d114-4f5a-43f8-ac07-63d0db3c3a4a,level_fail,9,0,Out of time
ef82269c-dd80-462e-b132-2a075bd64572,4c911ffb-2518-4af7-a832-911f6aed6037,bdc2d114-4f5a-43f8-ac07-63d0db3c3a4a,level_fail,10,0,Out of time
5cb67498-2a95-4855-8307-0eb493aed546,b6dfeaef-86b2-4491-99ff-b11d875d84ef,9cfc943f-262f-4839-afa5-49f99b3d439a,level_fail,2,0,No lives left
618cd3be-85fd-46c7-99b4-a5bb32f7a455,46d0358a-0b36-4e55-89d0-22cbfe574021,9cfc943f-262f-4839-afa5-49f99b3d439a,level_complete,8,800,
1b4622d4-59e2-4373-841d-9f667771b681,8135b931-366d-405c-8c6e-4031ad71604a,1d303889-1344-420e-8942-411d98be6df2,level_complete,7,700,
e1f68e17-08e5-4651-9c37-e98d205bdecb,6a0f0093-3bf0-4625-846a-1cdccecec98d,0313eb8e-40cb-483f-8aa8-4d58d6f55fbb,level_complete,7,700,
bd7fc2ea-7ace-4715-8871-3493a0054132,0b28e913-a74d-45c3-8eb7-bd357a384207,a864ceab-845c-476d-a681-f5b95efde5d2,level_complete,4,400,
ae22c91b-d9e5-49a1-9ca9-a3d7e781d714,10dd7afc-4017-4db6-8446-f1f151cfe4d2,8133b2b1-e2b3-4223-b98e-99c0079a5049,level_fail,9,0,No lives left
05062a98-f38f-4cff-bd0b-1e6b54217965,ad059d4b-ce07-4d6e-85a9-9b8256d6ef4b,883d5d09-1794-47db-b803-9aafddfa3477,level_complete,2,200,
3db1d44e-9ef3-4c06-aeec-275bab886bdf,e7293531-a527-425a-ba68-f5d4e8718626,883d5d09-1794-47db-b803-9aafddfa3477,level_complete,3,300,
ee04feae-86d2-433d-a50b-be4ebc5c1628,2fefe1c6-e673-4db4-bb54-91e77f3f7f32,0e5029b3-391d-4651-9f56-ec45af007233,level_complete,9,900,
dae481db-6609-4259-a8fe-ce5f9c85a131,ce8d7b5a-8b74-4a12-84de-8cce8503fe0d,a7b6f5ee-0b45-4b72-9e1a-83efc40e7827,level_complete,8,800,
4ab24b12-e1c6-44b1-a4b3-cbf6f2d300b9,b3f833f0-4fa7-4a39-9cab-987164877d4b,b1645715-dafe-4f67-bc38-c0a5d7425b8b,level_complete,2,200,
410cf2d3-c08f-4946-b0f6-0376e46e447f,a5fdf99f-d20b-4ed3-a156-05147115a6cb,8b37a86b-07d9-451b-aa00-cc568605cf71,level_complete,7,700,
e3b7e661-bea6-4b42-bed0-7e9f22e9c314,f08d8760-c5e2-4eff-9565-20cdcaf657ab,8b37a86b-07d9-451b-aa00-cc568605cf71,level_fail,6,0,Out of time
1d0d4708-7440-49ed-af37-4fcbc79166d7,366704ef-727f-490e-8c9d-c5d344e7f582,a022c2d9-c174-43fe-9428-12ff77f01d96,level_complete,9,900,
c5dda8ff-77c0-4e55-839e-563197e0f468,19afb324-63a9-46b0-a753-898bfe049056,b4ce983c-fd2e-4708-8bf9-5389695e6e7a,level_fail,8,0,No lives left
c31da02c-53ff-469b-b813-49b62f0fc091,315d3f20-b4a9-4f92-ad43-ca4a81f0ae77,e40eb9f6-f8b9-43da-93da-cb1da3292685,level_complete,1,100,
b4fcac93-612c-49ff-9d67-70d5198dba8f,6f4ff328-2d16-4cb0-ae44-ff1c15fc4db8,4354acfb-4497-4263-a7c3-624cd936d952,level_fail,9,0,Out of time
c8a62b19-8b60-49bd-a3b0-5fff76f1a0dc,6af90745-00d0-4b82-9bdc-8142b75641f1,48c9cac8-b185-4880-848a-c7cd37fd86de,level_complete,10,1000,
0eb3569e-6e62-4ab9-8fb9-6b1862bfaf7f,410e3cd6-1ea9-47d7-8e76-ece928a6cb67,48c9cac8-b185-4880-848a-c7cd37fd86de,level_complete,6,600,
04f56ad2-a6ca-41f2-ad74-df9d33ef2b75,e1e1dc3a-eeb0-405c-9027-574dcf920453,48c9cac8-b185-4880-848a-c7cd37fd86de,level_complete,3,300,
dec90111-7bcc-44f5-a79c-2ee03b23fd5a,cc367abe-e005-4af7-86fd-4016a2897017,fe0be69f-05c8-4b4e-9fc9-16a7c11e7058,level_fail,5,0,Out of time
4a5cd06c-7d77-4d11-90ac-0df9281070bf,ede3c80e-711a-4a32-81de-757cabc8ca33,d0db17ab-4d8b-4bf9-afed-212df70865cd,level_fail,4,0,Out of time
ec2d5e96-564d-4dcb-816f-f0f400fd2dae,a3f4ba4c-84c6-45bc-baa0-25f68119b354,469736f4-c2af-40e8-a326-ab6926d2b409,level_complete,10,1000,
96bf2952-e89e-42db-9053-ee16c2c4fc59,ab2ebd41-d790-4190-b9bb-efff9a51fc2c,d0bac93a-b151-4ab8-9461-1f538ba37abf,level_fail,10,0,No lives left
b4d9426e-9b1d-4214-bf4a-446ec9476025,5dbdc0ea-62fb-4f6e-a816-1addc4564a17,e2f040d5-9102-4826-8925-533d3c96f252,level_complete,9,900,
2c28a085-9965-4730-9426-0d856dd475b6,bdf3dc17-ff10-4c92-83d6-55c0cd8df802,e2f040d5-9102-4826-8925-533d3c96f252,level_complete,10,1000,
29eb423b-3fe0-4136-8a08-37424cae2c4f,8702aa68-5cd5-4f34-9243-4a0554527fab,271d323c-d067-4e12-ba3e-4185fcec42cb,level_complete,2,200,
ec205d1f-15c7-4386-9e7b-b3ba3b192453,215ab337-d603-4ee4-9602-12f6f0ef77c7,805e4b00-ed85-49c2-b777-073f6b439cf8,level_complete,8,800,
b88c1f85-c069-4345-9901-64c845bfa769,8397b17b-c82f-4351-a0b6-308347ead209,24585e49-78a4-4c79-bfdb-0d9dd1b330ce,level_complete,9,900,
16d10228-5311-4bcd-9ee8-d0c70ca142c2,0b8e7dd4-10df-4707-8609-f335769b76d1,0281f8d2-9240-45f3-8163-89c394f1d4c6,level_fail,6,0,Out of time
68d55a0c-dee0-425d-a98b-a4f7ff3590d5,a524b456-3623-46d8-8b32-5ba4a7d41afd,5614e21d-b8b6-46c1-8030-e0fe5c77b254,level_complete,7,700,
5650af1a-c147-460e-9596-80b69bddf179,89aad66e-fb05-4211-a610-263489397f71,5614e21d-b8b6-46c1-8030-e0fe5c77b254,level_complete,4,400,
528bd700-9156-4458-abd8-07f164c9581f,e7cba2b3-58be-444e-a979-73e04a9e33fa,5614e21d-b8b6-46c1-8030-e0fe5c77b254,level_complete,2,200,
402a4190-a9ba-47d4-984b-52957340e0ff,0f18650b-b701-42bf-8409-7829aca5cf78,f3ac1d39-4faf-41dc-b8e3-b0103d0f85b9,level_complete,2,200,
d09fea4e-8f59-48f8-8628-9c79d8ac86e9,133fea45-a0b4-46e5-b31f-db5253ec48ea,f3ac1d39-4faf-41dc-b8e3-b0103d0f85b9,level_complete,4,400,
985b14e1-6442-4850-bcf8-1e0724a60add,5ded6a76-38a3-46ff-8725-88c687b46a47,97443593-d546-44aa-ac33-87e13034b8be,level_complete,7,700,
e6af6f03-5535-4b9e-8fa8-c7214dd0525a,430a00ac-700b-4bb0-b3f7-2d6e2602a9d6,a8bdea49-3375-4c08-9440-0a5af7c255db,level_complete,3,300,
d340309e-e9a5-47f9-ae4d-aed871b47d71,f4b02571-3f19-439a-9707-230b5996a326,a8bdea49-3375-4c08-9440-0a5af7c255db,level_complete,2,200,
5f461bef-38bb-46a8-8ac4-d3a338bba10e,98db708c-9bc8-4131-9dcd-6bab4257b8d4,558f5bfc-7765-45b4-b3d3-bc35e17bf757,level_complete,8,800,
da494c44-7462-44dd-af54-9783f8c52334,eb141416-f820-4499-a22f-6dc0a5fe7b07,685a6fc7-9bb5-46ce-9962-535ad108bc25,level_fail,3,0,No lives left
b8c0189d-0d31-4c45-8742-46b0419f1350,1062482c-0c26-4abd-90f2-6c60052f04a9,685a6fc7-9bb5-46ce-9962-535ad108bc25,level_complete,4,400,
f77f2567-0fc0-4730-819b-48f3a92ee55d,649ac4bf-3c7b-475e-91e5-0e763840a3c0,685a6fc7-9bb5-46ce-9962-535ad108bc25,level_complete,9,900,
e63151d8-580b-4525-b697-21f031e68178,6061b311-eef4-4a2b-9520-394730d7e2f6,550847fb-4385-488e-bc80-dd55b41ab5cc,level_complete,3,300,
2997b4d6-d4a1-463c-ac0b-4b12c02716f5,4d52ee3d-fcd3-4517-a798-035d415937f5,550847fb-4385-488e-bc80-dd55b41ab5cc,level_fail,4,0,No lives left
0c2393e4-7948-41a8-9951-fd16d477fa62,499be423-c114-494f-b56c-83990db599db,550847fb-4385-488e-bc80-dd55b41ab5cc,level_complete,5,500,
7af0742d-2bfc-4a61-8496-b71ba3cbe137,547dfc76-8dc1-474a-aa37-e3d0b20e7562,7028339f-a687-43d5-9202-e71b477afafb,level_fail,5,0,No lives left
3909eedb-35d6-4b48-98f0-6d528d81c357,2df1e2c7-d929-4ccc-8a0b-24108340697b,4cccc4d7-9750-4b71-ac6c-1bb33d908391,level_complete,9,900,
b7f035e7-7cbe-4c52-959b-cb1dc5cdbacb,e38b6a01-6b1a-43ee-bb75-046419c10fbc,4cccc4d7-9750-4b71-ac6c-1bb33d908391,level_complete,3,300,
005df355-bd85-4d46-b2c1-6af8c23e9d05,32c4ca97-5f30-436f-943b-2b7a4d04c4e4,4cccc4d7-9750-4b71-ac6c-1bb33d908391,level_fail,5,0,Out of time
89e9deaa-15b2-4533-854b-61a6d8c237e1,511b866e-d1e7-4f1d-b77c-e346b91d5a68,6ab05ee7-8936-49cb-b9df-8bf8fa88865a,level_complete,10,1000,
53b41042-e6e1-40d2-9964-a6af176e5a30,bdda5918-6f0a-4b08-896f-0d4ec2168374,6ab05ee7-8936-49cb-b9df-8bf8fa88865a,level_complete,8,800,
9c0ab206-5a8e-43c2-88ad-bf751e804e88,fb90668c-49e2-4f22-9a09-749fc08339fd,f9e9fa75-4629-476c-92eb-1224e6359d9f,level_fail,5,0,Out of time
ba785a0d-6bdc-471b-b8f6-ecfdeab138ff,621f6648-8c00-493b-9144-b6e81f748151,7d04b0be-3a39-4bb5-ba56-5f16b7ba83f6,level_complete,1,100,
1dc9a5c0-3606-4e9e-9081-d8973937d0b1,2c7d8db3-8f25-4fe0-bd24-73d60722d1fb,75954d93-cad8-4e9b-8e8d-fd16925e73cb,level_fail,3,0,Out of time
1885fca6-648c-403f-bb03-a1604d92ff6b,39c0ca69-deef-493c-b02e-6084c3adaa2c,b376f81a-1029-402e-aa8c-54020aed864c,level_fail,3,0,Out of time
dc99716c-4c59-4f32-927c-5b1051108f28,38b29085-cbee-481a-b239-630094b1d52d,b376f81a-1029-402e-aa8c-54020aed864c,level_complete,1,100,
0d24f38e-e37f-45b8-89fe-59a84df69c65,09e6f536-c7f6-4cb2-8893-e222558c075e,24adda1c-9f94-4d92-b115-81936c9c85fd,level_complete,2,200,
1d4870dd-7411-48cd-9e1f-4df9eb325991,13d37dd0-4b52-4ea2-92b6-39c109c42cc7,24adda1c-9f94-4d92-b115-81936c9c85fd,level_complete,7,700,
99e249c5-c516-4e97-9a56-ad49006bf818,3faa091d-757e-45d5-94b3-29854e3152b2,24adda1c-9f94-4d92-b115-81936c9c85fd,level_complete,1,100,
9adb2e25-2586-447d-be97-64c8eef97021,7578135b-92c6-4b86-a24b-229f45cd913b,3310c293-3fb6-4b8e-a3fa-455d70e46cb1,level_complete,5,500,
fb955086-08b8-4c4e-ab60-77b1bf52d92d,51a42e71-4877-4207-9f37-d725112dc4f0,ff6660d7-b507-435c-9a91-75626e16806b,level_complete,9,900,
ba405c32-0b95-47c0-af24-72897aba9fd5,b3258148-ae56-404e-866b-3d1df71d97b3,ff6660d7-b507-435c-9a91-75626e16806b,level_complete,1,100,
14b723cc-f75f-43a8-83c9-9b3b7889ca0c,8139d6eb-978e-4a5b-874f-68f29cee8e05,324fa136-2a88-4a9b-9cd4-b8c5c24f1c6b,level_fail,1,0,Out of time
954c93d2-bb69-4ebf-87c1-966ab05eb905,bc53e127-f131-4ee3-b28c-200f05da3f60,324fa136-2a88-4a9b-9cd4-b8c5c24f1c6b,level_fail,3,0,No lives left
e4461ab9-7de1-46ac-8dd3-406f2215657e,141921d4-d42f-47d9-a7a9-443a3fd10f28,7638465f-42c1-4627-bc29-706c2c837e1c,level_complete,5,500,
1b11ea5d-f9bd-42cb-b64c-6fab26352346,1498b4b5-b4f2-4a49-9827-53e7e68c5380,b790c9b2-c137-40ea-8f01-0a4bc8c0762a,level_complete,2,200,
a6433bf8-ff0a-41cc-9e98-22dcdc273494,fdc91f8c-7983-4e42-8ad4-a96e2e15214e,b738415e-417f-4fe1-ba7e-668b7a504b72,level_fail,5,0,No lives left
33fa7888-2616-4f49-a565-16d976c5678a,2086325e-3706-439a-9238-77c445979451,39b54352-2fa1-4cfc-bd8b-5b64b74a1be9,level_fail,7,0,No lives left
877f2401-5668-45e0-b495-f178e590d331,e6a669e8-512c-4fc5-aa91-9214c162a0e6,39b54352-2fa1-4cfc-bd8b-5b64b74a1be9,level_complete,7,700,
e1a05638-9f78-45ae-9e2b-5f6bcf4a3294,a8402459-9c21-47d4-8bfd-04b630491bcf,5a5a2e3f-648f-439e-9498-8cf47c8bf561,level_complete,6,600,
c2cbd447-6267-4f9a-9d87-f36f33b31a7e,9f802206-d411-4138-9fb7-182d624d3a92,3ff1db7c-2b27-4623-b9d8-77997c843789,level_complete,1,100,
5e401c96-cd54-42e1-bf6a-11137abe4e98,b383cfa1-e9c1-420a-954e-bb607eacd410,947a8050-2b03-4f75-b37d-6f2623eb4bf2,level_fail,4,0,No lives left
2889b355-5158-4f85-a76b-36ad19bd5763,8a8b7a20-870b-4ba7-8100-cf9a929c3095,947a8050-2b03-4f75-b37d-6f2623eb4bf2,level_complete,9,900,
8fc6e219-02c6-4792-9fa5-bd35bcb93fdb,1afbd293-5af3-411f-873f-04cdef1348cf,64f137b5-a773-468b-a20e-968726c73d87,level_fail,10,0,No lives left
7b1d8c34-c33f-4c62-b073-7c65d064ee57,faec0634-a588-4190-9cb3-2dffba1d2dce,197220ff-2610-44d4-a891-d2161707743b,level_complete,9,900,
407c3662-a176-4dd9-96c2-2bc4bc10482c,3d4474a7-0db4-423e-9e72-c314fd1de864,a6464d77-231b-49e9-945a-9bd7068edb89,level_complete,5,500,
60a744c7-6e5f-401f-95fb-2aea051af778,80a248a5-14fd-4a28-897d-c512a9d7f0e9,a6464d77-231b-49e9-945a-9bd7068edb89,level_fail,9,0,No lives left
3baeeb3a-35db-4430-84e7-bfd6280e577d,f85a1a46-197a-4312-9ae3-d7493c86ab2e,70805a65-d9d0-4099-a6e7-7fd378d544ac,level_complete,5,500,
fdb54538-4b7a-400b-81ad-cf63db4773b1,9be991d7-72e6-4cd7-a385-bf61ac682687,70805a65-d9d0-4099-a6e7-7fd378d544ac,level_complete,4,400,
f2dbfb4e-6d64-4076-af22-dbf74050b6f5,4c589e60-b2da-4a6b-9fb7-871fa88175d1,370e05f5-4206-414d-9b4e-209221399dd5,level_complete,1,100,
