user_id,install_date,country,platform,device_tier,media_source,campaign_id
c2029bc9-1c75-4a97-a41e-a448c780cda1,2025-11-07,PH,iOS,Low-end,TikTok,CAMP_934
97e401ca-7251-41fa-9be6-2b94a6024d38,2025-11-07,VN,iOS,High-end,TikTok,CAMP_452
8e0d6d1f-dd4f-4a17-9c02-67389f4c4a3e,2025-11-07,ID,iOS,Mid-range,Facebook,CAMP_153
cb9dcb44-a551-42fb-b701-a3d2263f22f6,2025-11-07,PH,Android,Mid-range,TikTok,CAMP_264
924ff1ba-d46b-4f8a-9290-741db0b13eba,2025-11-07,TH,iOS,Mid-range,Organic,None
8f3a3f57-6300-43fe-b2a5-b70f983d678a,2025-11-07,VN,Android,High-end,TikTok,CAMP_910
4f1bc14e-13b8-486b-a31d-4f711190f8ed,2025-11-07,VN,iOS,Low-end,TikTok,CAMP_852
c20807fc-7409-44b1-9b65-514ab8eff4e6,2025-11-07,VN,iOS,Mid-range,Facebook,CAMP_763
f0824a5c-91b0-4191-ad7f-424d7f1c33b4,2025-11-07,US,iOS,Mid-range,TikTok,CAMP_699
1ae73d5d-438d-49e6-ab69-c734b40e4531,2025-11-07,TH,iOS,High-end,TikTok,CAMP_487
48cfd8da-cb1f-4768-8568-58c594b7845e,2025-11-07,VN,iOS,Mid-range,TikTok,CAMP_967
44b31502-da2f-41f4-8120-7ea2722c1762,2025-11-07,MY,iOS,Mid-range,TikTok,CAMP_515
5857ec3d-41e3-43c9-a38d-0ccff331fa35,2025-11-07,VN,iOS,Mid-range,TikTok,CAMP_438
b35c276c-38ff-4324-8163-4771dcdea1f8,2025-11-07,ID,iOS,Mid-range,Facebook,CAMP_605
d8513569-a6d6-4fe2-8fbf-0c7a201fba42,2025-11-07,VN,Android,Mid-range,Facebook,CAMP_352
184c6470-53b3-49d5-a6e2-bb8870f25823,2025-11-07,US,Android,Mid-range,TikTok,CAMP_369
8cd55c6c-e0af-4883-903c-07ecbf064530,2025-11-07,VN,iOS,High-end,TikTok,CAMP_456
841bab04-81ee-4222-9c8b-cd39c45dd0d8,2025-11-08,US,Android,Mid-range,TikTok,CAMP_429
f1c772c5-b8d2-4bd9-a43d-ad2e5c31c10c,2025-11-08,MY,iOS,Low-end,Organic,None
1f873c6f-a323-4bbb-811f-0cb74b3d2096,2025-11-08,US,iOS,Low-end,TikTok,CAMP_182
aa22e04a-ea52-4998-8ed7-fa03ea1e2511,2025-11-08,TH,iOS,Low-end,TikTok,CAMP_981
3250a94c-4e91-4f91-b125-584d6bc24ea3,2025-11-08,VN,Android,Mid-range,TikTok,CAMP_308
dc5d45f5-c4fb-4d4f-b115-5a6096637b2f,2025-11-08,VN,iOS,Mid-range,TikTok,CAMP_368
bdc2d114-4f5a-43f8-ac07-63d0db3c3a4a,2025-11-08,TH,iOS,Mid-range,Facebook,CAMP_237
9cfc943f-262f-4839-afa5-49f99b3d439a,2025-11-08,TH,Android,Low-end,Facebook,CAMP_860
1d303889-1344-420e-8942-411d98be6df2,2025-11-08,MY,Android,Low-end,Organic,None
0313eb8e-40cb-483f-8aa8-4d58d6f55fbb,2025-11-08,ID,iOS,Mid-range,TikTok,CAMP_204
a864ceab-845c-476d-a681-f5b95efde5d2,2025-11-08,VN,Android,Mid-range,TikTok,CAMP_110
8133b2b1-e2b3-4223-b98e-99c0079a5049,2025-11-08,PH,Android,High-end,Facebook,CAMP_528
883d5d09-1794-47db-b803-9aafddfa3477,2025-11-08,VN,Android,Low-end,Facebook,CAMP_487
0e5029b3-391d-4651-9f56-ec45af007233,2025-11-08,PH,iOS,Mid-range,TikTok,CAMP_943
a7b6f5ee-0b45-4b72-9e1a-83efc40e7827,2025-11-08,ID,Android,Low-end,Organic,None
b1645715-dafe-4f67-bc38-c0a5d7425b8b,2025-11-08,PH,Android,Low-end,Facebook,CAMP_586
8b37a86b-07d9-451b-aa00-cc568605cf71,2025-11-08,TH,iOS,Low-end,TikTok,CAMP_103
a022c2d9-c174-43fe-9428-12ff77f01d96,2025-11-08,VN,Android,High-end,Facebook,CAMP_868
b4ce983c-fd2e-4708-8bf9-5389695e6e7a,2025-11-08,MY,Android,High-end,TikTok,CAMP_347
e40eb9f6-f8b9-43da-93da-cb1da3292685,2025-11-08,VN,Android,High-end,TikTok,CAMP_348
4354acfb-4497-4263-a7c3-624cd936d952,2025-11-08,MY,iOS,Mid-range,TikTok,CAMP_855
48c9cac8-b185-4880-848a-c7cd37fd86de,2025-11-08,US,Android,Mid-range,Facebook,CAMP_998
fe0be69f-05c8-4b4e-9fc9-16a7c11e7058,2025-11-08,MY,iOS,Low-end,Facebook,CAMP_242
d0db17ab-4d8b-4bf9-afed-212df70865cd,2025-11-08,ID,iOS,Mid-range,TikTok,CAMP_275
469736f4-c2af-40e8-a326-ab6926d2b409,2025-11-08,VN,Android,High-end,Organic,None
d0bac93a-b151-4ab8-9461-1f538ba37abf,2025-11-08,VN,Android,Mid-range,Organic,None
e2f040d5-9102-4826-8925-533d3c96f252,2025-11-08,ID,Android,Low-end,TikTok,CAMP_229
271d323c-d067-4e12-ba3e-4185fcec42cb,2025-11-08,TH,Android,Mid-range,TikTok,CAMP_366
805e4b00-ed85-49c2-b777-073f6b439cf8,2025-11-08,PH,iOS,High-end,TikTok,CAMP_966
24585e49-78a4-4c79-bfdb-0d9dd1b330ce,2025-11-08,ID,iOS,Mid-range,TikTok,CAMP_716
0281f8d2-9240-45f3-8163-89c394f1d4c6,2025-11-08,VN,iOS,Low-end,TikTok,CAMP_276
5614e21d-b8b6-46c1-8030-e0fe5c77b254,2025-11-08,TH,Android,Mid-range,Facebook,CAMP_344
f3ac1d39-4faf-41dc-b8e3-b0103d0f85b9,2025-11-08,ID,iOS,High-end,TikTok,CAMP_879
97443593-d546-44aa-ac33-87e13034b8be,2025-11-08,PH,iOS,Low-end,Facebook,CAMP_465
a8bdea49-3375-4c08-9440-0a5af7c255db,2025-11-08,VN,iOS,Low-end,Facebook,CAMP_723
558f5bfc-7765-45b4-b3d3-bc35e17bf757,2025-11-08,PH,Android,Mid-range,TikTok,CAMP_115
685a6fc7-9bb5-46ce-9962-535ad108bc25,2025-11-08,VN,Android,Low-end,TikTok,CAMP_261
550847fb-4385-488e-bc80-dd55b41ab5cc,2025-11-08,TH,iOS,High-end,TikTok,CAMP_838
7028339f-a687-43d5-9202-e71b477afafb,2025-11-08,ID,iOS,Low-end,TikTok,CAMP_645
4cccc4d7-9750-4b71-ac6c-1bb33d908391,2025-11-08,VN,Android,High-end,TikTok,CAMP_808
6ab05ee7-8936-49cb-b9df-8bf8fa88865a,2025-11-08,VN,Android,Mid-range,Facebook,CAMP_906
f9e9fa75-4629-476c-92eb-1224e6359d9f,2025-11-08,US,Android,Mid-range,TikTok,CAMP_586
7d04b0be-3a39-4bb5-ba56-5f16b7ba83f6,2025-11-08,ID,iOS,Mid-range,TikTok,CAMP_819
75954d93-cad8-4e9b-8e8d-fd16925e73cb,2025-11-08,ID,Android,Low-end,TikTok,CAMP_747
b376f81a-1029-402e-aa8c-54020aed864c,2025-11-08,VN,Android,Mid-range,Facebook,CAMP_408
24adda1c-9f94-4d92-b115-81936c9c85fd,2025-11-08,SG,Android,Mid-range,Organic,None
3310c293-3fb6-4b8e-a3fa-455d70e46cb1,2025-11-08,PH,iOS,Mid-range,Facebook,CAMP_822
ff6660d7-b507-435c-9a91-75626e16806b,2025-11-08,ID,Android,Mid-range,Facebook,CAMP_478
324fa136-2a88-4a9b-9cd4-b8c5c24f1c6b,2025-11-08,TH,iOS,Mid-range,Facebook,CAMP_994
7638465f-42c1-4627-bc29-706c2c837e1c,2025-11-08,US,iOS,Mid-range,Facebook,CAMP_295
b790c9b2-c137-40ea-8f01-0a4bc8c0762a,2025-11-08,US,iOS,Mid-range,Organic,None
b738415e-417f-4fe1-ba7e-668b7a504b72,2025-11-08,VN,Android,Mid-range,Facebook,CAMP_656
39b54352-2fa1-4cfc-bd8b-5b64b74a1be9,2025-11-08,VN,iOS,Mid-range,TikTok,CAMP_852
5a5a2e3f-648f-439e-9498-8cf47c8bf561,2025-11-08,TH,iOS,Mid-range,TikTok,CAMP_949
3ff1db7c-2b27-4623-b9d8-77997c843789,2025-11-08,VN,Android,Low-end,Organic,None
947a8050-2b03-4f75-b37d-6f2623eb4bf2,2025-11-08,VN,iOS,Low-end,Organic,None
64f137b5-a773-468b-a20e-968726c73d87,2025-11-08,TH,Android,Mid-range,Facebook,CAMP_612
197220ff-2610-44d4-a891-d2161707743b,2025-11-08,PH,iOS,High-end,Facebook,CAMP_462
a6464d77-231b-49e9-945a-9bd7068edb89,2025-11-08,MY,Android,Mid-range,TikTok,CAMP_905
70805a65-d9d0-4099-a6e7-7fd378d544ac,2025-11-08,MY,iOS,High-end,Organic,None
370e05f5-4206-414d-9b4e-209221399dd5,2025-11-08,VN,iOS,Mid-range,TikTok,CAMP_791
c0bb63ab-e95f-468a-be4b-7d64107d7441,2025-11-08,TH,iOS,Mid-range,Facebook,CAMP_250
eb6aa8b1-f27b-4254-b695-7c7938fb8378,2025-11-08,VN,Android,Mid-range,Facebook,CAMP_423
7f1f2993-5873-415b-8ec8-6f9ea73b317e,2025-11-08,PH,iOS,Mid-range,Facebook,CAMP_987
3a078ddf-8166-486e-92b9-cf44324f15c8,2025-11-08,SG,Android,Low-end,Facebook,CAMP_376
bd2ee752-6a60-450c-98f9-cb753cbbfccf,2025-11-08,TH,iOS,Mid-range,Facebook,CAMP_610
69d4e316-0e47-4b37-8176-10fd8c6a1478,2025-11-08,VN,iOS,Mid-range,TikTok,CAMP_640
f869a3bb-bb01-479d-afe6-315eb6326286,2025-11-08,VN,Android,Mid-range,TikTok,CAMP_163
90a231bc-44b8-4f12-af95-c4c6f29ae2e7,2025-11-08,SG,Android,Mid-range,Facebook,CAMP_627
e7e1e55c-b0dd-4b7d-8190-81dbd2e8349c,2025-11-08,ID,iOS,High-end,TikTok,CAMP_102
22d6d337-8731-4cc7-a3c2-c1a9aae57557,2025-11-08,ID,Android,Mid-range,Organic,None
54eb9c2b-c456-4f51-b189-a58a86c85011,2025-11-08,MY,iOS,High-end,Facebook,CAMP_748
b5ac048a-8172-42c2-b515-43073c9eaa9e,2025-11-08,JP,Android,Mid-range,TikTok,CAMP_602
6f6735d9-41ea-4c62-8846-05267db2747e,2025-11-08,US,Android,Mid-range,Facebook,CAMP_822
2ae1b8ec-24df-4106-8452-30a30d0b8bb8,2025-11-08,VN,iOS,Low-end,Organic,None
1e36990a-95ee-4938-881b-2167c88b78be,2025-11-08,ID,iOS,Low-end,Organic,None
7153dc1c-983f-45f6-b63e-5091617acdd2,2025-11-08,MY,iOS,Low-end,TikTok,CAMP_317
8d55fbd5-86ed-4ff6-aee0-1c3e5527e164,2025-11-08,VN,iOS,Mid-range,Facebook,CAMP_968
f26e7e05-5eec-4c08-8e16-292582c9e73d,2025-11-08,KR,iOS,Mid-range,Facebook,CAMP_242
3e1acff9-9d47-4bbf-a635-db755963f27e,2025-11-08,PH,iOS,Mid-range,TikTok,CAMP_823
b453065c-a680-4d79-aa2b-bb5c43e4c1c7,2025-11-08,TH,iOS,High-end,TikTok,CAMP_898
2c2ed7c4-8468-4f11-bda9-e2eb00f25f05,2025-11-08,ID,iOS,Mid-range,TikTok,CAMP_765
dd7ca48a-f1d2-4764-ab8d-7d3af8425d24,2025-11-08,MY,Android,Mid-range,Facebook,CAMP_975
bd7c2210-1511-43ec-ac25-61b0994f60a1,2025-11-08,MY,Android,Low-end,Facebook,CAMP_107
f0848b43-6ce2-4f4d-af98-8a56baf18512,2025-11-08,PH,Android,Low-end,Organic,None
2fcd1c32-29ea-4d72-a9db-e8913303e5ee,2025-11-08,US,iOS,Mid-range,Facebook,CAMP_471
04f8ddcf-2e36-4a47-a72b-03b32c119e7d,2025-11-08,MY,Android,Mid-range,Organic,None
7dceaf53-f3b3-46d2-b443-3f3f739a60b0,2025-11-08,ID,iOS,Low-end,Organic,None
20dc98f2-9e1f-4788-a20b-939b6e068e98,2025-11-08,VN,iOS,Low-end,TikTok,CAMP_864
36920c91-9ae9-431c-a6af-6e84ba758c74,2025-11-08,ID,Android,Mid-range,Organic,None
7df1fe92-21df-4b44-bdba-52cfd2ad03ea,2025-11-08,ID,iOS,Mid-range,TikTok,CAMP_524
cab00edb-3115-406c-96c8-5f55c77b249f,2025-11-08,SG,iOS,Low-end,TikTok,CAMP_503
7f022233-a2b5-4fca-ab43-a508f8fe369f,2025-11-08,VN,Android,Low-end,Organic,None
e7a9036d-18cc-4c15-9afc-8281f2be53ef,2025-11-08,VN,Android,Mid-range,Facebook,CAMP_533
6e3f426a-5db7-4219-bf63-556ae33a2936,2025-11-08,VN,Android,High-end,Facebook,CAMP_869
259f133a-6fb6-4e0a-b552-a3982f3e708d,2025-11-08,ID,Android,Low-end,TikTok,CAMP_645
9b9ad53f-9424-467d-9138-249fbc7969aa,2025-11-08,VN,iOS,Low-end,TikTok,CAMP_703
2de5b5ee-f728-4b40-b225-17a5ee56505b,2025-11-08,VN,Android,Low-end,TikTok,CAMP_409
4fecdf30-493f-4a46-9b43-62f6bb5f2b22,2025-11-08,US,iOS,Low-end,Facebook,CAMP_412
09ef50ed-22ab-4813-9429-cfed18480418,2025-11-08,TH,iOS,High-end,Facebook,CAMP_843
44223e83-4fb6-4a96-bc63-577780f7b7aa,2025-11-08,ID,Android,High-end,Organic,None
606f10c8-445a-4a35-82ef-f9faa384523c,2025-11-08,VN,Android,High-end,TikTok,CAMP_386
96c1bc3a-877f-4f55-976e-ffe2d894288e,2025-11-08,TH,iOS,Mid-range,Facebook,CAMP_821
340ce781-f04b-4d98-8673-fb1a85aae905,2025-11-08,ID,iOS,Mid-range,Facebook,CAMP_769
df1227fa-a334-4955-a6b7-4c0176d384f5,2025-11-08,US,Android,Low-end,Facebook,CAMP_105
c3c01cb8-37d7-47e0-84a7-63ed106ce372,2025-11-08,PH,Android,Low-end,Facebook,CAMP_827
c575c3f7-9acc-4897-96cc-4bea8027271a,2025-11-08,VN,iOS,Low-end,Organic,None
101ddf0a-1dd3-439e-8573-2024f47d5d1e,2025-11-08,VN,Android,Mid-range,Facebook,CAMP_671
e5a2446b-c8b9-4357-a611-073ac202adbf,2025-11-08,US,iOS,Low-end,TikTok,CAMP_972
0b582da2-7d81-4da0-b100-769d171be071,2025-11-08,ID,iOS,Mid-range,Organic,None
26e04aad-e3a4-4b06-849c-ec4735ffd158,2025-11-08,VN,Android,Mid-range,Organic,None
ea2711d5-1479-4862-915d-01b8506c24b0,2025-11-08,US,iOS,Mid-range,Organic,None
fab7e868-48f6-4beb-b7f2-a027f7fde7dd,2025-11-08,MY,iOS,Mid-range,TikTok,CAMP_625
79de64e5-0daa-4efb-936f-96cffe31f15a,2025-11-08,TH,Android,Low-end,TikTok,CAMP_829
af432036-919b-4598-9ffa-e818ccb7e5e5,2025-11-08,ID,Android,Low-end,TikTok,CAMP_814
39d1b6d0-fc6e-4a8b-b7ae-635a905b2206,2025-11-08,VN,iOS,Low-end,TikTok,CAMP_259
440925e0-5b42-43d2-ae42-84fbe8afba7a,2025-11-08,TH,Android,High-end,Organic,None
85d8acb9-95d5-4ffe-b764-c2f942909bff,2025-11-08,TH,iOS,Low-end,Organic,None
a426b71c-085c-4b47-bc66-2c43cb9f794d,2025-11-08,TH,Android,Mid-range,TikTok,CAMP_247
d378d3e8-d8b3-434a-9434-0580da633d3e,2025-11-08,US,iOS,Low-end,TikTok,CAMP_113
b4c7c72b-5427-4859-9a43-9f1ed9ade2b8,2025-11-08,KR,iOS,Mid-range,Facebook,CAMP_602
261a3096-c239-443c-a220-abcfd742ec23,2025-11-08,VN,Android,Low-end,TikTok,CAMP_645
13462739-56a7-4bca-a8db-2656bb4d2c3d,2025-11-08,MY,iOS,Mid-range,Facebook,CAMP_818
0554245c-56c8-42b0-a292-58f35f7f4200,2025-11-08,US,Android,Mid-range,TikTok,CAMP_472
292cf9ed-3984-4e7c-8b73-dc02d126f114,2025-11-08,MY,iOS,Low-end,TikTok,CAMP_408
67be8d3d-ea81-428f-bf33-a58f0f8c1023,2025-11-08,VN,iOS,High-end,Facebook,CAMP_650
b56a0af9-d6a6-4d4e-aab4-b4ffdc815be6,2025-11-08,TH,iOS,Mid-range,Facebook,CAMP_178
1bb6cba7-e6f8-49cc-be47-072389a8a068,2025-11-08,ID,iOS,Mid-range,Facebook,CAMP_905
a6aad082-c045-4dee-b6d1-cf3e579705b3,2025-11-08,VN,iOS,Mid-range,TikTok,CAMP_321
0cf668cf-afa2-459a-afe4-f59d1901e416,2025-11-08,TH,iOS,Low-end,TikTok,CAMP_245
581d614f-27e5-45cf-9668-b321a9a5b348,2025-11-08,VN,Android,High-end,TikTok,CAMP_195
6510ae2f-aec6-47fb-8bb5-e7a9cfda02ad,2025-11-08,TH,iOS,Low-end,Organic,None
dc1ab352-1f4c-45e2-90b7-d07bc260187b,2025-11-08,TH,iOS,Low-end,TikTok,CAMP_497
c4d40ce3-f3b2-4502-b949-195aeb86cba5,2025-11-08,MY,Android,Mid-range,Organic,None
f9bd67df-d23b-4719-b640-9adb76396ac2,2025-11-08,TH,Android,Low-end,Organic,None
eeeedda0-b3b0-4642-a20d-df92ef8dc74b,2025-11-08,US,Android,Low-end,Organic,None
6cb44249-3b2d-4e2c-985c-46fefea16354,2025-11-08,ID,iOS,High-end,Facebook,CAMP_188
013dae04-f469-4d58-a8cd-bc929698e71e,2025-11-08,US,Android,Mid-range,Facebook,CAMP_843
386b0ea1-e3fb-4f6d-a240-31c3cd05ec61,2025-11-08,ID,Android,Mid-range,Facebook,CAMP_668
d2f6e069-cca8-49fe-9728-a2882133894b,2025-11-08,VN,iOS,Low-end,Facebook,CAMP_644
79406e26-9b36-4db2-bb57-2978bfc8ba19,2025-11-08,VN,iOS,Mid-range,Organic,None
1cec57a1-707e-4748-97be-2da86eb31771,2025-11-08,ID,iOS,Low-end,TikTok,CAMP_994
bd109d8b-9f7d-4b48-b81e-a783ea38a760,2025-11-08,VN,iOS,High-end,Organic,None
1e026b92-967d-4df3-8788-69387135eaf6,2025-11-08,ID,iOS,Low-end,TikTok,CAMP_152
1fdfa887-dbd1-44f5-a2ce-992027999a96,2025-11-08,PH,Android,Mid-range,TikTok,CAMP_852
6d571543-377f-46d7-b8cd-8003a8eda4b9,2025-11-08,VN,iOS,High-end,TikTok,CAMP_760
20315ea9-83c0-4822-a47d-6622f79beac7,2025-11-08,VN,Android,Low-end,TikTok,CAMP_945
ddcfef0f-d632-4d11-b324-04c0e63d1b69,2025-11-08,ID,Android,Mid-range,Facebook,CAMP_926
4c2fe6ca-fbeb-4846-a7a7-2440d37aa136,2025-11-08,VN,Android,Mid-range,Facebook,CAMP_342
967e265a-923a-4c4c-9731-757aacae490e,2025-11-08,TH,Android,High-end,Organic,None
4571cf13-10f5-4cb0-88d1-b79f8ffa8c3c,2025-11-08,ID,Android,Mid-range,Facebook,CAMP_694
6eb418e7-1049-4d82-840e-42b0c4e3573d,2025-11-08,PH,Android,High-end,Facebook,CAMP_164
ed8aafc4-ccba-4908-83df-0d869b2da109,2025-11-08,TH,iOS,High-end,Organic,None
5da7b033-b581-4274-9b73-8d3ac6b827b5,2025-11-08,TH,Android,Mid-range,Facebook,CAMP_488
17eee19e-55e5-4f42-81c1-ac981c216ff4,2025-11-08,TH,iOS,Low-end,TikTok,CAMP_958
1e63ac32-230e-4d84-8314-397cf2af716d,2025-11-08,VN,Android,Mid-range,TikTok,CAMP_284
0b1554ea-ac6e-49ac-93da-8507801e7964,2025-11-08,PH,iOS,Mid-range,Facebook,CAMP_908
c1a51505-a579-488c-89cb-88f322076314,2025-11-08,VN,iOS,Low-end,TikTok,CAMP_294
4051ea62-3a94-4ae9-b671-d3157b00fcd1,2025-11-08,PH,iOS,High-end,TikTok,CAMP_476
c02fc75a-d8a5-49c0-a668-16c8b0024680,2025-11-08,VN,iOS,Low-end,Facebook,CAMP_308
aac1b7d4-1358-4668-b2af-6c886dcbcbc8,2025-11-08,TH,Android,Mid-range,TikTok,CAMP_271
bd81eac6-6815-4a2a-b1df-e2d387c670d8,2025-11-08,VN,iOS,Mid-range,TikTok,CAMP_877
54fbd6d0-74f8-4c24-b81f-29a59f23de2c,2025-11-08,TH,Android,Mid-range,Facebook,CAMP_169
bd092608-b7ec-4a2b-950e-898a17efc362,2025-11-08,US,Android,Low-end,TikTok,CAMP_217
0e464336-019e-4307-b39d-985b47ace893,2025-11-08,US,iOS,Mid-range,TikTok,CAMP_478
e4c18e5a-6eb6-4d02-ac05-3289c4fb6c7e,2025-11-08,VN,iOS,High-end,TikTok,CAMP_396
f5b97aa6-2429-4aac-a398-b344b65e9d70,2025-11-08,TH,Android,High-end,Facebook,CAMP_598
8cac224d-fffa-4994-ac31-69f418455986,2025-11-08,ID,iOS,Mid-range,TikTok,CAMP_775
f0de10cb-a89a-435a-8e4e-01b94173c247,2025-11-08,TH,Android,Low-end,Facebook,CAMP_153
2ee70caf-301c-4a41-8aaa-c332da5d2850,2025-11-08,PH,iOS,High-end,Facebook,CAMP_692
f5ba464e-44fe-4682-9e0b-5b4ce34af8a0,2025-11-08,TH,Android,Low-end,Facebook,CAMP_137
6b77087e-f786-4eaa-8c1e-a2abf26f9bd8,2025-11-08,KR,Android,High-end,TikTok,CAMP_598
fa1d23dd-a730-4a1e-8bb8-4daa1d4dff0d,2025-11-08,KR,Android,High-end,Facebook,CAMP_524
109c73a3-777c-47c1-83b1-97e049f4b438,2025-11-08,SG,Android,Mid-range,Organic,None
2f5f4c97-159f-4495-a0ec-a77e87b78aa8,2025-11-08,TH,iOS,High-end,Organic,None
d53f973f-b633-4888-a97b-32afa53952d2,2025-11-08,TH,iOS,Mid-range,TikTok,CAMP_879
644051bd-7ec0-4c0e-a039-1f0c4a411202,2025-11-08,TH,iOS,Low-end,Organic,None
592c8c4f-4d89-4ab1-80a7-438f16e8aee7,2025-11-08,TH,iOS,Mid-range,Organic,None
2c7a3ddd-b478-419d-88f1-3f358b1365ac,2025-11-08,VN,Android,Low-end,Facebook,CAMP_751
350f13af-bc66-4eac-8caf-140a55eddffb,2025-11-08,VN,iOS,High-end,Facebook,CAMP_993
87668f6b-05d6-4006-8d2d-b8b8794418c4,2025-11-08,US,Android,Mid-range,TikTok,CAMP_598
12701f6a-a2ff-4520-9aac-354958981a9e,2025-11-08,ID,iOS,Low-end,Organic,None
6b182ee3-b89f-43ef-88d5-93b51b99793d,2025-11-08,US,iOS,Low-end,Organic,None
9b4d70f7-7074-4d81-ba63-27f7fb00fcd8,2025-11-08,TH,iOS,Mid-range,TikTok,CAMP_658
db9914d3-3f6b-4d5e-bfda-b8747cfa6393,2025-11-08,VN,Android,Mid-range,TikTok,CAMP_206
42e3c966-b3c0-46e1-bb98-ef171c1ca3a5,2025-11-08,TH,iOS,Mid-range,TikTok,CAMP_720
714bcf1a-66a2-4ed4-9a04-ad562ef8d99c,2025-11-08,ID,Android,Low-end,TikTok,CAMP_635
e8e10088-67c1-4730-bf70-fd624bfea0a0,2025-11-08,TH,Android,Mid-range,Facebook,CAMP_435
0dce95ca-0b87-4b55-96c9-a8113b4b0738,2025-11-08,VN,Android,Mid-range,Facebook,CAMP_382
0d96bf77-a713-4fbc-846c-c45cdf764bd8,2025-11-08,MY,Android,Mid-range,TikTok,CAMP_982
6abb97f8-9773-4d27-ab99-972eee3b3ab1,2025-11-08,TH,Android,High-end,TikTok,CAMP_830
732eae66-6e10-4f91-864c-9c87eb07b79a,2025-11-08,ID,iOS,Low-end,TikTok,CAMP_361
d09ca71e-05d8-4c4d-bb97-52ac8c855c12,2025-11-08,VN,iOS,Mid-range,Facebook,CAMP_323
bfb827df-1389-42cf-a8fc-4bf4771aca46,2025-11-08,PH,iOS,Mid-range,Facebook,CAMP_135
9991a87c-a273-4b99-b819-61be0fd097c0,2025-11-08,TH,Android,High-end,Organic,None
ff47ea3f-e71f-4641-ad60-b993ed05d418,2025-11-08,US,iOS,High-end,Facebook,CAMP_807
231d4981-43e7-4925-9561-8bdd0141fb6c,2025-11-08,US,Android,Low-end,TikTok,CAMP_501
54cdda8c-547f-4420-ac6f-5cbc0c1199a8,2025-11-08,ID,iOS,Low-end,TikTok,CAMP_467
cb23b007-a7ba-429b-87f0-d92aec696aec,2025-11-08,ID,Android,Mid-range,Facebook,CAMP_823
0523c4b7-85a5-476e-88ef-ba53cbf1fa50,2025-11-08,VN,iOS,High-end,Facebook,CAMP_645
83102cc8-0b67-4dbf-be43-f386409a55b9,2025-11-08,TH,iOS,High-end,Facebook,CAMP_587
8b702c8b-5c32-4a16-858f-8b597860b8a7,2025-11-08,VN,Android,High-end,Organic,None
e7a34d24-795c-477b-a327-6c0559e5cbf5,2025-11-08,VN,iOS,Mid-range,Facebook,CAMP_893
8a99dc8c-399d-4241-abe7-90fa8f66e2a3,2025-11-08,ID,Android,Mid-range,TikTok,CAMP_620
fcc195ba-2b92-41f2-b197-af6c9532b1ee,2025-11-08,TH,Android,Low-end,Facebook,CAMP_887
c87335c3-b93e-4c15-9511-86fbc43e0180,2025-11-08,VN,Android,High-end,Facebook,CAMP_722
260107e3-ea45-4b09-99bf-0dfe7b4592d6,2025-11-08,TH,iOS,Mid-range,Organic,None
738f58bc-23ad-41e0-b96c-6b9983a8df22,2025-11-08,VN,iOS,High-end,Facebook,CAMP_179
bda9fe70-0aea-430e-a570-db94823c6aac,2025-11-08,TH,iOS,Mid-range,Facebook,CAMP_636
49e59cf3-e10d-495e-a41e-904ac98d8a08,2025-11-08,VN,iOS,Mid-range,TikTok,CAMP_126
7e0cdd5d-e733-4307-94fd-48d6ba4c49b5,2025-11-08,VN,Android,Mid-range,Facebook,CAMP_770
1359ce37-57a6-4f51-b8d3-a189ebb62c7f,2025-11-08,ID,Android,Low-end,Facebook,CAMP_351
36d0767a-08f0-4058-880d-52d8ec1eac8c,2025-11-08,PH,iOS,Mid-range,Facebook,CAMP_255
ecfe21af-6d32-45cf-a65c-1a106ae1aa67,2025-11-08,VN,Android,Mid-range,Facebook,CAMP_692
7d21708d-e561-4f44-8116-9a4e02b74014,2025-11-08,VN,Android,Mid-range,Facebook,CAMP_527
e0fe2734-5bc2-4c90-ac1f-e4446ac77b6f,2025-11-08,PH,Android,Mid-range,TikTok,CAMP_414
3b6add9f-b229-43f7-9cf9-6c9c9afff23d,2025-11-08,TH,iOS,Mid-range,Organic,None
973cdb80-6770-406e-8b21-719577108ed3,2025-11-08,MY,Android,Low-end,Organic,None
931585bd-ba99-46ff-b77b-130447aee76e,2025-11-08,ID,Android,Mid-range,Organic,None
bafc2754-771f-47de-b754-e4755ec9becb,2025-11-08,TH,Android,Low-end,TikTok,CAMP_736
042e6e59-d54b-4d2a-9d6d-f77d7c8237a3,2025-11-08,VN,iOS,Mid-range,Organic,None
42876cf7-b1b9-4964-be9f-f04a70935610,2025-11-08,ID,Android,Mid-range,Organic,None
a0635d6f-4d59-467e-8bc7-62d06fe79d26,2025-11-08,TH,Android,Mid-range,Facebook,CAMP_457
8b5045c1-19bf-4055-bbac-6f318ca96201,2025-11-08,SG,Android,Mid-range,TikTok,CAMP_484
887a981b-8077-44aa-ac65-6b478ddfb836,2025-11-08,ID,Android,High-end,TikTok,CAMP_547
1c6b5544-0a40-4dbc-898d-ec411e5ac13d,2025-11-08,US,iOS,Low-end,Facebook,CAMP_460
44185ed6-7bd3-4bb5-95dd-9f0ab2c180a0,2025-11-08,ID,Android,Low-end,Facebook,CAMP_648
3c01492e-f031-4eaf-8d34-36ddda608977,2025-11-08,US,iOS,High-end,Facebook,CAMP_410
23a70ed4-b0ba-4c4c-ac5d-545e01395562,2025-11-08,TH,Android,Mid-range,Facebook,CAMP_724
