transaction_id,user_id,timestamp,rev_type,ad_format,amount_usd
2e459686-9c88-4858-80ce-58cad83d6273,e752a9d7-f0dc-4bfa-8ab5-3211b4715144,2025-11-12 18:00:00,Ads,Rewarded,0.05
e9eb1f0b-90d9-446d-85ed-270bc31dff3f,b4f6430a-658d-489b-919d-0db01c54de83,2025-11-09 01:00:00,IAP,None,0.99
6b75846f-9c17-48da-b2c7-dd2924c74bc2,98a062df-450c-41dc-b6f3-adc3eff4a7cf,2025-11-10 02:00:00,IAP,None,4.99
17701230-119b-4fe1-bef4-991938f554d2,e9649ef3-25dc-455f-8677-01ce2ded74e0,2025-11-09 18:00:00,Ads,Interstitial,0.05
3e0b848c-c4a5-4fee-b216-8db9ab5a2772,9a86b9a3-9775-47a2-ab86-1cb0357b36cb,2025-11-09 18:00:00,Ads,Interstitial,0.05
86f640f8-9693-40fa-bbd5-ffa5c053c043,9a86b9a3-9775-47a2-ab86-1cb0357b36cb,2025-11-10 15:00:00,Ads,Rewarded,0.05
e51612fe-c273-4ec8-aa7a-08a2fbd8f1d5,c207f052-838d-4586-bf1a-956f66450511,2025-11-09 07:00:00,Ads,Interstitial,0.05
a69e9b54-f5a5-46e3-8088-944f59509145,a72f3691-fe28-4d35-bd15-851b8996cbcc,2025-11-09 14:00:00,Ads,Rewarded,0.05
8ed933f1-d2bd-4ac5-946b-fee1e995cde7,ce109d93-8430-4d26-a28b-cbcbdcb0bd06,2025-11-09 00:00:00,IAP,None,4.99
59830075-f5aa-499d-bc09-2d98033c9eb3,06adf953-f364-420d-94f8-bb3122dc825d,2025-11-09 20:00:00,Ads,Interstitial,0.05
d1851aa2-e82f-4b54-974f-07c0c68911a1,cd160e97-ba4f-4bad-b92f-0a63ace02188,2025-11-09 06:00:00,IAP,None,4.99
9d1b7a39-51df-426d-94f3-0b56b725421d,1a6a3e1c-f0b5-4567-b29b-e6a2ebc9c7d0,2025-11-09 15:00:00,Ads,Banner,0.05
69bbbfd4-5b8b-4366-933f-e45d79b4448d,7653cad0-b43e-40f4-b79f-c802028a5f50,2025-11-10 09:00:00,Ads,Banner,0.05
13f9e130-3ff5-4c26-9f66-fe4ba22a194c,1600812a-aebf-44d9-a084-f3501be6f582,2025-11-09 08:00:00,Ads,Rewarded,0.05
ecae6371-c54c-44cd-988f-2ffd77148a2f,273b8f18-2ea8-44d2-9f91-0eda747f16b5,2025-11-09 02:00:00,IAP,None,0.99
0d319e44-6ca9-424a-8a64-08ce88b9e1f7,d95c1a39-9a4a-4556-a775-d3ceebba1af4,2025-11-09 06:00:00,Ads,Interstitial,0.05
35addfa1-6bcb-4370-92a2-37c0f39a7229,122f706a-5615-48ae-bf3b-059d044ab623,2025-11-10 03:00:00,IAP,None,14.99
595f1b93-4569-4cd4-8170-ae5dc001218f,5b68d28b-0081-4352-82df-a62f0e229f4e,2025-11-10 14:00:00,IAP,None,0.99
8c34713f-6e4c-43e9-8450-7a2c9b50e064,ca60566f-8516-495a-837a-834961068647,2025-11-12 02:00:00,IAP,None,14.99
e14bd74d-7a92-4669-9fd7-fe8fd28837cc,bc491856-bd35-4ebe-b68a-5bdfc570f781,2025-11-09 03:00:00,Ads,Rewarded,0.05
e578662f-6fea-4860-b00d-5bc6c6fa2b45,4496ed16-4161-44b5-b904-5923996bc931,2025-11-09 19:00:00,IAP,None,0.99
0a0a0400-9984-4c68-83c4-462f9b448776,4496ed16-4161-44b5-b904-5923996bc931,2025-11-10 07:00:00,Ads,Rewarded,0.05
1a669a41-dcb2-4561-bcec-21331762bd30,79336954-557f-4602-bd02-dda9d05e17ca,2025-11-09 20:00:00,Ads,Rewarded,0.05
71e4112b-3cdd-44da-9400-61d51a237077,6a213a0f-4d72-4105-a75e-b30a32d23981,2025-11-09 03:00:00,Ads,Interstitial,0.05
635f8a44-e4db-455e-a505-94774de3d603,b9d7a0d7-ca72-467b-8e76-c7abb7462d91,2025-11-09 21:00:00,Ads,Rewarded,0.05
abb41d75-8ed7-48c6-8ad1-164ff17054e5,dd128b48-9bcc-4406-9d61-6274f8c5ef16,2025-11-10 04:00:00,Ads,Rewarded,0.05
bcf56224-844f-4173-bae0-2e04c2d97305,3f2acab2-a755-438c-9fa6-c3c4560423c7,2025-11-09 06:00:00,Ads,Banner,0.05
2a4310d5-5041-485b-a969-6f4cbd9c1aeb,6b50b467-9e91-4065-84c6-ebca09122aa1,2025-11-10 02:00:00,Ads,Banner,0.05
438d484d-3790-47b4-b000-8cf874840120,e14eaa27-e094-4aa0-8d37-af7feb10deab,2025-11-10 22:00:00,Ads,Rewarded,0.05
ca096584-6c74-4888-8183-a176dd3feaf6,3a960dee-39b4-46ab-9c6b-c89a91c96845,2025-11-10 18:00:00,IAP,None,14.99
3bc5c6d5-9259-4b39-a583-9d864bab0bea,50d9b821-ef8c-4606-a4f7-7ff34eb34e83,2025-11-09 22:00:00,Ads,Banner,0.05
01758b6f-c0f5-4aae-9d2b-f560c98fcd6f,9664978d-72af-4d10-a1a4-b040a410e1d4,2025-11-09 12:00:00,IAP,None,0.99
45ad52d6-6e6b-4d1c-a59c-4602f28488fb,9664978d-72af-4d10-a1a4-b040a410e1d4,2025-11-12 19:00:00,Ads,Rewarded,0.05
96c712f0-7db5-44b7-a6cc-082ead8bbe11,02782ed1-b77e-4479-8f2d-760ea6efb31e,2025-11-09 15:00:00,IAP,None,4.99
d6512644-4c66-4517-94c5-f1a29837f8ae,25b60185-b492-4023-953f-7e0d0efb84a7,2025-11-09 08:00:00,IAP,None,0.99
7949b95d-c4e5-4acc-b394-4e146c5803b6,25b60185-b492-4023-953f-7e0d0efb84a7,2025-11-10 04:00:00,IAP,None,0.99
e2986b85-8b83-4baa-8784-ff2f8b39c389,f68f7a7b-0727-4247-9405-bc5e682c4447,2025-11-10 18:00:00,Ads,Banner,0.05
0c8ab9ac-2509-40d9-a10c-42d2fe8b1665,36304785-5ccd-4767-9ba1-d4269c6ae7fb,2025-11-09 20:00:00,IAP,None,14.99
f64ef3fc-7038-41d2-86ff-aa42273d6dc3,0017eee7-e5ed-4456-9539-46ebe46b870c,2025-11-09 11:00:00,Ads,Interstitial,0.05
5afa91ad-032d-46de-ae85-51bc4c9ab289,7aec3c83-e32a-4ea4-9567-250e7be23ca2,2025-11-10 16:00:00,IAP,None,4.99
31fdad83-7a3b-427f-89bd-d3fdf1d7b98c,7aec3c83-e32a-4ea4-9567-250e7be23ca2,2025-11-12 11:00:00,Ads,Banner,0.05
a91f8353-89a7-4a00-9d05-c1c71a645bd9,9c8a0656-8d23-4150-9195-e4aed40ecede,2025-11-09 22:00:00,Ads,Banner,0.05
5f4099bb-6a96-4401-a33a-92caaaeca780,ebd8f831-236f-4d89-9426-efc11862d205,2025-11-09 05:00:00,Ads,Interstitial,0.05
f2c60dc4-80b6-4cdb-be33-9b26beea5cc9,76c98adf-11b1-418f-ab1b-e63782762471,2025-11-10 21:00:00,Ads,Banner,0.05
40c4a788-f2fa-4e90-a285-555178b3d87d,20d74081-e184-42d2-8cb0-7017bd22bb56,2025-11-10 07:00:00,Ads,Banner,0.05
74c098d1-d401-4738-9255-8cb3b7232052,c98f4ffc-5f58-4643-8204-de58b72d3b57,2025-11-09 05:00:00,Ads,Rewarded,0.05
fbb2e8c4-c060-4a5d-8f69-f38100e0f038,a8aa2aa6-0c33-4131-b670-59991c278e7a,2025-11-09 19:00:00,Ads,Banner,0.05
bd40c634-ea58-4f1c-8735-dc4ac136820c,2da78337-d16d-4f8b-af6c-8de8e150996f,2025-11-10 13:00:00,Ads,Rewarded,0.05
afbd591a-04de-43a0-81ea-9d70489418a1,c1af418d-544a-40b9-8d02-17ef1122dcae,2025-11-09 03:00:00,Ads,Banner,0.05
2317bacb-d457-4782-b117-4e6482f9f875,c3cd235f-2461-416e-b61b-57f328f4ed92,2025-11-09 19:00:00,Ads,Interstitial,0.05
5923ad77-d4fc-45c8-b163-2eed949b08ac,c3cd235f-2461-416e-b61b-57f328f4ed92,2025-11-10 04:00:00,IAP,None,0.99
4bf7475d-4ae6-48a6-91ce-84c45db69eed,c1c8317f-e88f-428a-9225-b8dded63b8a1,2025-11-09 07:00:00,Ads,Interstitial,0.05
80640c29-7111-4be6-84a8-a424aba28709,3f68030e-2974-4020-94d6-9b984a8e732a,2025-11-10 15:00:00,Ads,Rewarded,0.05
be0e2c88-355f-4f34-be66-97bb66f48c29,c6f0bd0f-b0a2-45ae-baaa-6995a198af1a,2025-11-09 19:00:00,IAP,None,4.99
f78c9601-3250-438c-beba-1844e080952a,996dd33b-0d97-44a0-aac9-83bd57bdcb7a,2025-11-09 17:00:00,IAP,None,4.99
17d920d6-d2a9-4a28-b4ee-86f00aec00e5,492621ea-3c2e-4eee-b82c-9044c797bd40,2025-11-09 20:00:00,Ads,Rewarded,0.05
64c30004-a3a5-424a-8cd3-30a358efdee6,c6cf9d47-ac18-41d9-a02b-32425819a353,2025-11-09 09:00:00,Ads,Rewarded,0.05
b42dc172-fa8e-4e6d-bb28-537bc385a115,74e3be0c-4bfc-4542-8aa1-7122e357f267,2025-11-09 11:00:00,IAP,None,14.99
0a23299e-5a7b-4256-8350-6019a00662c6,83064730-00e7-4d29-9801-88374f17fffe,2025-11-09 13:00:00,IAP,None,14.99
bd4e04db-05be-42a5-ac0b-2d890a5acbb7,6ec53d6d-20b6-4205-b5a8-2bf35a243ca5,2025-11-09 07:00:00,IAP,None,0.99
01dd958f-28d7-4890-bea1-59316b0a4b56,43f739b8-8ba8-4cbe-955a-aa348b7a99d2,2025-11-09 19:00:00,Ads,Rewarded,0.05
1327c52c-d745-4de0-8e45-2511393c843b,35b58ec2-46da-4458-a8f3-dd114fb5c67d,2025-11-09 18:00:00,Ads,Rewarded,0.05
7246ab98-f129-49d8-8842-78c9e9cac4a3,0163c41f-03bc-485d-809f-840f6a6acc93,2025-11-12 05:00:00,Ads,Interstitial,0.05
6ea43179-6809-4596-97a9-bd5a80fd92a2,b816d9be-547c-44c7-96e5-38f3f44f9e9e,2025-11-09 22:00:00,Ads,Rewarded,0.05
fb5f861a-0a1a-431f-977c-974202e67ebc,bf4e4c2c-4cbf-4c9b-8398-3b58003bb837,2025-11-12 01:00:00,Ads,Rewarded,0.05
e1c2356e-74ed-40b3-8b8c-2be2703da7b9,bf4e4c2c-4cbf-4c9b-8398-3b58003bb837,2025-11-16 11:00:00,IAP,None,0.99
3bbdcd77-1f8f-49d2-97cc-d85e43751119,f4f6f01f-1c40-4bcf-94cd-0a9e274df13b,2025-11-09 19:00:00,Ads,Banner,0.05
29b4975b-b234-4664-8a6c-4c993be1596c,ac258e58-11ef-41d3-9f21-6d12b9074c5c,2025-11-09 21:00:00,IAP,None,4.99
03ec835f-0904-4820-ae7d-03b4b21fe9db,58d2e426-0498-42f7-aee1-e3f80ac54b91,2025-11-09 19:00:00,IAP,None,0.99
07385f09-2b24-4550-95bb-f0b66e19cfdc,825536fa-1a7e-47b2-9e05-085adc3b9df3,2025-11-09 03:00:00,IAP,None,0.99
30d6fea4-c566-49bb-a7c8-8cba962818f4,16bf4c4c-46fc-457c-acf9-993dad889033,2025-11-09 22:00:00,IAP,None,0.99
adde7708-e627-4707-9f95-90a5e2d4ae83,2c49f2d9-f0b4-45ec-92db-730608ac7bfe,2025-11-09 13:00:00,Ads,Interstitial,0.05
1e8355ee-e2e2-4fcc-bdbc-f9b263b5f2e2,0219349f-de97-4fdd-b1ed-9e75358b84d3,2025-11-09 01:00:00,IAP,None,0.99
68b4f9a3-4024-49e8-b989-0417ed4dc1c1,007d2573-e7a2-4f94-aefd-0493cf1c5705,2025-11-09 10:00:00,Ads,Interstitial,0.05
8a61c8c9-4add-4729-859b-cd9d0376a42a,df9eb8fc-b395-4253-ae3d-9d2c54830830,2025-11-10 14:00:00,Ads,Rewarded,0.05
1181db2a-d815-4cc0-a1e1-fc436dac4a93,df9eb8fc-b395-4253-ae3d-9d2c54830830,2025-11-12 16:00:00,IAP,None,4.99
6614dfad-cfa6-40e3-90a7-924ead5fa2ac,32192591-fcd5-45dd-a2f7-53c4a4f1eff6,2025-11-09 12:00:00,IAP,None,0.99
94572c03-520d-4a97-9d7d-6bddd7ae2ede,f2c510e4-8893-402e-9b62-9a23c27136d4,2025-11-10 01:00:00,Ads,Banner,0.05
bb4e13a3-8f87-429c-9d13-b77c4d2f3aaf,ceb4c045-7fb4-4ffc-b2cc-79aa812f5f09,2025-11-09 12:00:00,IAP,None,4.99
dd0dbe5b-e6be-42e7-8ebd-bd970818284f,e1942651-4975-45a7-9e4a-9a110da21f59,2025-11-09 13:00:00,IAP,None,0.99
a1c1c0fe-5b6d-4770-947c-b86c72f8c238,6be965f1-15bd-45c0-a5c9-4d779f9a326d,2025-11-09 02:00:00,Ads,Rewarded,0.05
b0b95985-4026-4848-a504-0e5c5dd49c21,bd3e5618-3d60-4b2d-88eb-0cc54c97c6a1,2025-11-10 16:00:00,Ads,Rewarded,0.05
93933647-027a-4904-9ec5-3908b3a3f1c2,53d74411-2930-4d3c-9784-339c3496487a,2025-11-09 02:00:00,Ads,Rewarded,0.05
98183fbf-87bb-4523-8c16-4af3dd2c88fa,9458d0c4-ae58-4b17-b126-6d52eaef60ca,2025-11-09 00:00:00,Ads,Rewarded,0.05
2dd025b6-6c23-45fb-9dc3-f7e507b1f600,b63f3e6e-ab1f-49de-a5ed-8aa15f0790f0,2025-11-09 06:00:00,Ads,Banner,0.05
56d2a033-3efc-4d61-8b14-5b429b71cf86,b63f3e6e-ab1f-49de-a5ed-8aa15f0790f0,2025-11-10 10:00:00,Ads,Rewarded,0.05
738ae297-e42d-4481-a64e-286b84976bd3,b6cbd46f-4604-4bef-b456-f8ebf2d82b0f,2025-11-09 13:00:00,Ads,Interstitial,0.05
aa279779-6b92-47d7-8486-f2782889b777,3f68b7ab-19ad-4df7-abad-932472791703,2025-11-09 20:00:00,IAP,None,14.99
000df388-aba7-44ec-90c0-0c2833624d7d,10e5ef6c-39d2-42d0-8747-0daa2fa3002c,2025-11-09 15:00:00,IAP,None,0.99
6f5b0d5f-55f6-4a30-8915-6e0cd22f9b14,21055f10-3437-47f6-aa14-e99afe82fea8,2025-11-09 17:00:00,Ads,Banner,0.05
33025d64-3079-49b0-989a-d3572544e580,f395b472-9dfd-4d34-96e0-4064a036db9b,2025-11-09 02:00:00,Ads,Interstitial,0.05
df053b41-1526-4502-9774-0f6576707fe6,f395b472-9dfd-4d34-96e0-4064a036db9b,2025-11-10 16:00:00,Ads,Rewarded,0.05
a99affdc-f98d-448b-8f13-eb2f99b35fdf,78d23b54-ac88-4d2e-bcf5-af21a3105145,2025-11-09 21:00:00,Ads,Banner,0.05
47f3ece4-7168-4def-9c1d-dc2d5c2b8217,0c95bb16-f013-4375-8f4b-aa626e2fb948,2025-11-10 00:00:00,Ads,Banner,0.05
78dd4832-cf45-4500-80d5-83922d17f5b9,a622037e-3335-4f46-87b5-7c1047f5e88d,2025-11-10 19:00:00,Ads,Rewarded,0.05
a2d84207-feb5-4e6b-9dcd-982a263f7749,4d3c8172-5dbb-4747-88e2-e1bee2eec451,2025-11-09 12:00:00,Ads,Interstitial,0.05
3b37b178-00ad-4d50-90d8-891d3f56c69e,4d3c8172-5dbb-4747-88e2-e1bee2eec451,2025-11-10 22:00:00,IAP,None,14.99
fad0a4c7-27bb-45df-af03-f8e1f78b7e03,e1896154-c9fe-4676-86b2-e704289aa399,2025-11-10 19:00:00,Ads,Banner,0.05
bccb2361-1d68-49e5-8f66-3b085cc2a374,cd081db2-89a0-4f9b-b9c5-ed4a39f4aa01,2025-11-12 14:00:00,Ads,Rewarded,0.05
e739050c-eb07-4aaf-90b0-3d2f7949fd10,cd081db2-89a0-4f9b-b9c5-ed4a39f4aa01,2025-11-16 14:00:00,Ads,Banner,0.05
527e54c7-7bdc-4323-8c98-5864cc00ec87,d74ef200-b4a3-4f49-88c2-1e06d8bc3b4e,2025-11-09 05:00:00,Ads,Rewarded,0.05
1cab6774-602b-4376-89f6-a7432a4ed75f,aee38197-3b0c-4dad-af55-1ff5aa66f327,2025-11-09 00:00:00,Ads,Banner,0.05
24193a4f-2672-4467-8d85-33bff97cc207,1be6ad53-4d14-473f-950a-ec14d180bc05,2025-11-09 10:00:00,IAP,None,4.99
d4550272-d070-47c7-afbb-ed04683f5e05,82594046-e441-4a34-bd22-4df957203a21,2025-11-10 20:00:00,IAP,None,0.99
74eaf879-cd87-48a4-b708-eba69accdd50,9ff81e25-1d14-4217-92df-8275827fb8c4,2025-11-09 10:00:00,Ads,Banner,0.05
e0301554-5a95-46ba-a047-c4bf037c9888,c4139ce1-6ab2-4e09-b5ee-dc4a722467cf,2025-11-09 17:00:00,IAP,None,14.99
dfcfe962-d816-4bf0-b551-f79467f2613d,9f2053de-7531-4b2c-b9b6-389a0dee4163,2025-11-09 21:00:00,IAP,None,0.99
d948097b-db6e-400d-8edf-7243c6284663,540e18e1-b493-4f48-8d9f-b3b2df71993f,2025-11-10 13:00:00,IAP,None,14.99
f9788495-df23-4fef-8fc5-f6d7529ff3d9,c8b1e938-0b35-45a8-8ae8-cae4290f7fd7,2025-11-09 04:00:00,IAP,None,14.99
d7276192-b2aa-4cf1-aff9-250a06889010,1173a03e-509d-47ef-a88e-386228df4eed,2025-11-09 00:00:00,Ads,Banner,0.05
0d591890-3175-472b-baa0-cced5a01d2cf,db14f99b-942f-4214-af0e-7bf42c2cd533,2025-11-09 21:00:00,Ads,Rewarded,0.05
5ea1ba16-0040-428b-b911-8e8ad2e66efd,db14f99b-942f-4214-af0e-7bf42c2cd533,2025-11-10 11:00:00,Ads,Interstitial,0.05
7b317f1d-53d1-44a6-b17c-c2a0018b49df,f876c863-b1d4-44cc-a82d-a40abec74e45,2025-11-09 07:00:00,IAP,None,4.99
3bf1da28-0c2f-4c5c-ab35-369571b741cf,f876c863-b1d4-44cc-a82d-a40abec74e45,2025-11-10 01:00:00,IAP,None,4.99
ee07d6e8-1d20-40a1-9b56-592d7275459c,d1bda4ce-991b-4286-9a53-d3bb373daf67,2025-11-09 00:00:00,Ads,Banner,0.05
a277e2ac-b0ec-4195-92ca-32b735c755e0,1fc312e5-af72-40fe-8334-e213c6fd0c0d,2025-11-10 20:00:00,IAP,None,4.99
d0bc0d19-526c-46ab-b145-1b040488e267,1fc312e5-af72-40fe-8334-e213c6fd0c0d,2025-11-12 07:00:00,IAP,None,14.99
26f5e613-a154-4ded-babb-352d6da8d5ec,f45b55c0-47e1-4598-af88-0b2c65c97ddf,2025-11-12 13:00:00,Ads,Rewarded,0.05
5e2107dc-25ad-4681-933e-ad0cc074a02b,1c70d23f-c754-47ae-b521-96b31a1fe0c7,2025-11-09 17:00:00,IAP,None,0.99
64309b63-19aa-4ffc-a92a-860cbfa59f85,f18ca0a8-7c2f-444f-bc4d-e757747d1e19,2025-11-10 13:00:00,Ads,Rewarded,0.05
0444282b-b3f6-48d9-bec0-b5b6a31ba747,86c3e16a-004d-4020-9bca-75188344d266,2025-11-09 19:00:00,IAP,None,4.99
c3f10581-1bfe-4f21-a028-52b6c8e92889,b718a417-60dd-4328-ad6e-12422b8a4bbe,2025-11-10 05:00:00,Ads,Interstitial,0.05
c1692838-1d51-4ed6-84b9-6476ad10a801,49e15b6e-3e56-421a-804e-5911643445a2,2025-11-09 16:00:00,IAP,None,14.99
293f01e0-4259-4a05-abbf-c31bffe5a41f,c7625852-e301-4b94-ab72-72a985f76d4d,2025-11-09 04:00:00,Ads,Banner,0.05
a9a0521e-9ce9-4e9e-886c-2a7536fb95cf,c1476e68-5d83-45a4-a0da-99de0988f2d6,2025-11-09 10:00:00,Ads,Rewarded,0.05
4b970536-b30e-4e49-a8f3-ed092f5adc34,ae9ffa1c-c646-418c-98c4-931c43c942ef,2025-11-09 06:00:00,IAP,None,0.99
041a8ebe-bd9f-480c-b845-ce1e33b900d7,43007d6a-4787-4edf-9139-53a3296c8ba7,2025-11-10 18:00:00,Ads,Interstitial,0.05
be41a357-746f-4045-b750-c5de58bf57fb,43007d6a-4787-4edf-9139-53a3296c8ba7,2025-11-11 12:00:00,IAP,None,14.99
88f5bf01-244d-41bd-9083-88ab5de663f9,a4089272-56e8-41bf-8403-67c76bbaf08f,2025-11-10 17:00:00,Ads,Rewarded,0.05
edef13ba-2883-4269-8f4b-a18d1622b5c9,99123339-611d-4041-8481-cad3513d90cc,2025-11-10 21:00:00,Ads,Rewarded,0.05
ab6550ad-3c58-4ae9-9507-0c5c9bcef664,1916a83e-eeb0-437c-b650-314a7f3542e9,2025-11-11 07:00:00,Ads,Banner,0.05
1f3b34a2-d4e3-4176-bead-fe128b30e59d,3d3a0520-017b-4b7e-8ba6-298e41f05ac6,2025-11-11 10:00:00,Ads,Banner,0.05
c19e4a8d-5d16-4d45-89f2-cccb7e1fed36,578ad62c-8656-400d-998a-f80b636fe1c2,2025-11-10 00:00:00,Ads,Interstitial,0.05
ab8b6cd1-aa25-47ac-883e-fb6dc6a3ef02,35472236-6f2e-4c38-ac90-ec92482f8c6e,2025-11-10 06:00:00,IAP,None,4.99
4dcfca2d-3a6f-41eb-bee0-9fe41837ab4e,31ed3c09-e346-4909-937c-c549cafd22cb,2025-11-10 00:00:00,IAP,None,4.99
8c340599-6ff1-49a1-b0fe-c6c1fc3e7b98,0616323a-e86d-4413-89a0-4e5a38f883a3,2025-11-10 19:00:00,Ads,Banner,0.05
863ddb3f-8ea2-4973-a8bd-d11e8b3e8d7e,15f71ac0-4036-42cf-a9c1-cfc1f210273a,2025-11-10 17:00:00,Ads,Banner,0.05
eff45223-b621-475a-b8e4-54e50aa1bcfc,a37986ef-5302-4b79-9613-e712d150a19b,2025-11-10 11:00:00,IAP,None,14.99
7c809973-6b17-4ff5-8c0a-d3c4050a699a,a37986ef-5302-4b79-9613-e712d150a19b,2025-11-11 12:00:00,Ads,Interstitial,0.05
c7b7c29a-de6f-4e19-b1a4-e48791676c9e,1b8c4304-6cca-41ee-931b-78bc7c9215ad,2025-11-11 07:00:00,Ads,Rewarded,0.05
fc3663d5-ff12-4c8d-bd6d-989c495a4961,303c8a55-9cb0-41af-9d12-b96b72956711,2025-11-11 06:00:00,Ads,Rewarded,0.05
9d44fdf9-5ff4-49b2-adbc-eb66d43ce11f,ce8253e7-bedc-4dae-9d84-0fedd57d1b4c,2025-11-10 18:00:00,IAP,None,14.99
9cda7c11-59fb-41cf-a510-5802eb6876e9,0440dd26-6d21-4dd0-90c5-4dc3c73772cf,2025-11-11 15:00:00,Ads,Banner,0.05
3862cc30-5114-4048-a8b3-7769c1cfc02a,9160a1da-1705-436b-a3d9-19b6a377de1a,2025-11-10 09:00:00,Ads,Banner,0.05
79a7aedc-99c6-4008-aec7-028c18376293,a9cf3778-f0a6-44f6-a5e7-000c0fc7420e,2025-11-11 22:00:00,IAP,None,4.99
747269a8-e16a-416e-93dd-70ba32c01e1c,127dc98d-256d-41a0-b80a-9e04eafaaf2d,2025-11-11 04:00:00,IAP,None,0.99
625a270d-edb6-40c2-bc85-7c44396d823e,9c7b7fb9-59d7-4d73-bd15-3b07e86ce2d4,2025-11-10 09:00:00,IAP,None,4.99
56f6bc7d-ddd9-49c2-8497-49d666e787c0,9c7b7fb9-59d7-4d73-bd15-3b07e86ce2d4,2025-11-11 22:00:00,Ads,Interstitial,0.05
53080ad4-3a84-441b-8c0c-34b5fcf440f0,bfb8a7f4-e7e6-4ea5-bb45-f0a18686156c,2025-11-13 02:00:00,Ads,Interstitial,0.05
19844ce1-e857-4886-910c-ce92d21e169e,bfb8a7f4-e7e6-4ea5-bb45-f0a18686156c,2025-11-17 10:00:00,IAP,None,4.99
a97b28c7-60e4-4965-bcdf-48683a624806,e04e281a-39ab-40c3-a72a-243870b4198a,2025-11-10 08:00:00,IAP,None,14.99
c919d218-d333-4b38-82f2-d3ed610352b1,78308036-345f-40be-9f59-0422f85d29f0,2025-11-10 17:00:00,IAP,None,4.99
c4d2350c-af8f-42e7-b3c0-0d07bf82475f,09bd0160-2624-423c-8457-4fa5958814cd,2025-11-10 16:00:00,IAP,None,4.99
16048ba9-48ca-4bd5-86c6-a845240d3c60,723607ec-ae4a-4627-962b-7b2e3d0a5b90,2025-11-10 00:00:00,Ads,Rewarded,0.05
2356e0ef-e150-401f-8ef5-6e8007c1d089,dae364d6-ede0-41c3-b9c1-26fa25dd2a6f,2025-11-10 19:00:00,Ads,Banner,0.05
426523b7-3662-4bd1-9e89-4ed93bb166a1,49911788-d667-4a38-bf83-3b3043dc85b3,2025-11-11 11:00:00,Ads,Rewarded,0.05
df66f801-5634-4e2f-8112-272e60b5cc43,ec050c2e-37ad-4922-8521-8b30209a59d9,2025-11-10 03:00:00,Ads,Rewarded,0.05
0dc21481-52e4-466a-bc84-891804c797d1,766c1167-a3bc-48ec-aa2a-bb0c9ca7368d,2025-11-10 09:00:00,Ads,Interstitial,0.05
cda81b3f-d625-48df-93ce-f455378ca805,c20fcd13-a177-4e65-9ba2-d58693a293ab,2025-11-10 21:00:00,Ads,Rewarded,0.05
5abd5a17-a4ce-4a97-8579-e568b625edb8,c20fcd13-a177-4e65-9ba2-d58693a293ab,2025-11-11 22:00:00,IAP,None,4.99
445d9cbb-c2cc-462e-accf-ce57428bb062,ade480c1-c48b-4c96-9b01-bb2674b9b209,2025-11-10 19:00:00,IAP,None,14.99
6c4ec0c7-b6fe-4357-a8c4-0186f68e9be9,ade480c1-c48b-4c96-9b01-bb2674b9b209,2025-11-11 06:00:00,Ads,Rewarded,0.05
42314d84-03f1-4ef1-9f1c-352b19aabcb9,7dd2aeb7-7abd-4941-b260-beb40aca71c2,2025-11-10 16:00:00,IAP,None,0.99
2bff30a0-71c4-465d-a94e-56e46354e42e,e59dbc53-58b7-46ac-8ae9-17e0055e788d,2025-11-11 08:00:00,Ads,Banner,0.05
c0b84849-5c64-41f7-b785-3184a7e97971,e59dbc53-58b7-46ac-8ae9-17e0055e788d,2025-11-13 15:00:00,Ads,Rewarded,0.05
1cb81d02-eaf2-481e-968b-fe6690c17eb5,64ce28dc-88c6-4c7e-957a-f319774a2293,2025-11-10 15:00:00,IAP,None,14.99
46797568-4c44-41d9-b3c8-c929588caf43,c3dd0b84-5997-4997-96f1-ee5f91af46c7,2025-11-11 11:00:00,Ads,Interstitial,0.05
3c9324a4-a074-4c17-9d61-2cd74d00f576,953d0e71-8a16-4fc5-8b9a-028b704f9704,2025-11-10 17:00:00,IAP,None,0.99
c39d6002-c2ed-4a69-81e7-739a97065617,b1094edf-6388-4f98-9f58-d32ee2e6c56b,2025-11-10 04:00:00,IAP,None,0.99
8e49a481-6ad3-4aef-afb9-01db2e230aec,b1094edf-6388-4f98-9f58-d32ee2e6c56b,2025-11-11 21:00:00,IAP,None,14.99
1075197f-afd0-4c31-93d2-621c18058c7c,5f0917b6-c8f0-48d1-aaaf-97389ee8bb66,2025-11-10 21:00:00,IAP,None,14.99
162a267d-3294-42d8-a864-a05c1fdd0745,f987ddd7-02b4-4799-a0fb-756a3c255afa,2025-11-10 15:00:00,IAP,None,4.99
eae722f3-5ad7-4794-bc3f-d29c2ee3440c,f4c140d6-a5ef-4ea9-9dff-bc6b5df60603,2025-11-10 19:00:00,Ads,Rewarded,0.05
2219c5ba-85c6-4c00-9ec8-5b653bcf7f9a,b8436057-e2f1-43de-aef5-89fb3917493a,2025-11-10 18:00:00,Ads,Rewarded,0.05
41ac8aed-b332-4b78-8cd7-76fa3210cf93,bef71e3a-e440-4346-bf33-9a72023141d2,2025-11-11 05:00:00,IAP,None,0.99
31a338ab-1a3d-4fcd-bb30-4b09dedfab12,60e5274a-7797-4331-bc94-f6fdd5c64310,2025-11-10 03:00:00,Ads,Rewarded,0.05
